Nome: URUGUAIANA
Codigo Estacao: A809
Latitude: -29.83999999
Longitude: -57.08194443
Altitude: 74.29
Situacao: Pane
Data Inicial: 2006-09-27
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2006-10-29;0;28,4;22,9;21,3;77,1;5;
2006-10-30;35,2;29,9;24,1;19,5;82,3;1,5;
2006-10-31;46,4;27,3;23,7;19,5;82,6;3,9;
2006-11-01;,6;28,8;23,1;19,2;75,8;3,8;
2006-11-02;0;28,6;22,7;17;65,5;3,9;
2006-11-03;0;26,1;21,4;17,7;62,9;3,6;
2006-11-04;0;27,8;21,6;15,3;64,8;6,8;
2006-11-05;0;24,3;21,4;17,6;86,9;5,6;
2006-11-06;73,6;26,3;21,7;18,8;77;3,7;
2006-11-07;0;22,3;18,1;13,7;63,5;3;
2006-11-08;0;23,3;17,2;11,2;61,7;4,3;
2006-11-09;0;24,9;18,3;12,4;51,3;3,9;
2006-11-10;0;26,8;20,5;11,8;50,5;2,5;
2006-11-11;0;28,9;21,8;15,4;59,3;2,1;
2006-11-12;0;28,7;22,3;15,5;57;4,8;
2006-11-13;0;31,4;24,1;17,8;58,7;5,6;
2006-11-14;0;32,2;24,5;16,1;57,5;5,2;
2006-11-15;0;33,6;26,1;19,7;57,2;4,9;
2006-11-16;0;27,3;22,9;22,5;70;5,9;
2006-11-17;49,6;20,3;19,6;17,9;91,7;4,9;
2006-11-18;19;21,3;19,1;17,3;83,8;6,2;
2006-11-19;0;24,2;19,3;15,4;71;4,6;
2006-11-20;0;25,8;19;11,8;71,3;3,3;
2006-11-21;0;29,9;22,6;15,4;68,6;2,7;
2006-11-22;0;32,1;25,1;17,7;58,9;1,1;
2006-11-23;0;32,6;26,1;19,5;60,1;3,8;
2006-11-24;0;27,2;23,9;21,2;76;3;
2006-11-25;,2;31,3;24,8;18,7;75,7;2,3;
2006-11-26;0;30,9;25,7;20,7;69;5,2;
2006-11-27;0;26,5;22,6;17,9;63,6;5,5;
2006-11-28;0;27,3;21,7;16,2;71,3;3,3;
2006-11-29;0;27,9;21;14,9;70,7;2,7;
2006-11-30;0;30;23,1;16,6;64,1;4;
2006-12-01;0;33,5;25,4;17,9;61,3;4,6;
2006-12-02;0;34,2;26,3;21,5;61;4,1;
2006-12-03;3;32,1;25,6;20,7;67,2;3,2;
2006-12-04;0;33,5;27;20,9;63,3;3,1;
2006-12-05;0;34,1;26,5;20,4;57,7;4,7;
2006-12-06;,2;33,7;26;19,7;54,5;4,2;
2006-12-07;0;29,4;23,8;18,7;52,9;5;
2006-12-08;0;32,8;24,6;16,7;49,3;4;
2006-12-09;0;33,3;26;16,9;47,5;2,8;
2006-12-10;0;34,4;27,4;20;41,8;2,8;
2006-12-11;0;34,3;27,5;19,2;45,3;3,5;
2006-12-12;0;35,9;28,1;20,8;48;2,7;
2006-12-13;0;33,1;26,6;22,2;65,5;3,5;
2006-12-14;0;34,5;25,2;21,6;79,7;3,2;
2006-12-15;17,6;33,1;26,1;19,9;73,3;1,3;
2006-12-16;0;38;29,8;22,6;63,8;3,5;
2006-12-17;0;33,3;27,9;25,3;77,5;3,1;
2006-12-18;51,8;27;22,7;19,6;89,8;3,3;
2006-12-19;6,2;32,5;25,4;21,1;81,9;4,2;
2006-12-20;20,4;25,6;22,4;18,2;88;4;
2006-12-21;8;29,3;23;16,6;74,1;1,7;
2006-12-22;0;32,3;26,4;19,6;66,1;2,3;
2006-12-23;0;32,1;null;23,8;80;null;
2006-12-24;null;25,9;null;null;87,3;3,7;
2006-12-25;null;null;null;null;null;null;
2006-12-26;null;null;null;null;53;null;
2006-12-27;0;30,8;24,5;18;64,8;2,2;
2006-12-28;0;32,1;26,4;20,3;61,7;3,4;
2006-12-29;0;34,8;27,6;20,4;64;4,2;
2006-12-30;0;33,3;28;24;73,4;2,4;
2006-12-31;0;35,1;27,9;21,6;68,8;2,4;
2007-01-01;0;35,1;29,4;23,9;64,3;4;
2007-01-02;0;34,5;29,5;24,3;70,3;3,2;
2007-01-03;0;33,2;27,4;22,7;73;2,7;
2007-01-04;0;33,6;27,7;24,4;76;2,4;
2007-01-05;0;33;27,9;23,1;71,6;2,7;
2007-01-06;0;31,4;25;18,5;63,5;3,4;
2007-01-07;0;31,7;25,2;18,5;58,6;4,9;
2007-01-08;0;33,1;26,6;20,4;60,7;4,6;
2007-01-09;0;35,6;27,9;20,9;66;4,1;
2007-01-10;0;36,4;28,3;25,2;74;3,7;
2007-01-11;18;32,4;26,1;22;81,2;1,9;
2007-01-12;0;33;27,9;23,9;72,7;2,1;
2007-01-13;0;33,7;27,5;20,8;65,2;1,4;
2007-01-14;0;29,3;22,5;17,2;50,8;4,1;
2007-01-15;0;29,1;22,3;16;55,4;3,4;
2007-01-16;0;30,3;23;16,4;57;4,3;
2007-01-17;0;30,2;23;20,1;66,1;2;
2007-01-18;14,8;32,5;25,2;19,8;74,5;1,7;
2007-01-19;0;28,8;24,8;21;80,7;3,6;
2007-01-20;,4;28,9;23,3;19,4;71;4,7;
2007-01-21;0;30,2;22,8;16,4;60,5;4,8;
2007-01-22;0;31,3;24;16,7;66,7;4,1;
2007-01-23;0;36,6;28,2;21,8;69,3;3,9;
2007-01-24;,6;30,8;25,8;21,2;75,6;2,6;
2007-01-25;,2;30,4;25,6;23,1;79,4;2,2;
2007-01-26;1,2;34,5;26,9;21,3;73,5;3;
2007-01-27;0;31,5;27;22,4;75,9;2;
2007-01-28;0;31,3;25,8;22,2;68,4;3,8;
2007-01-29;0;32,2;25,6;21,1;67,6;3,9;
2007-01-30;0;32,7;25,8;19,8;67,8;2,7;
2007-01-31;0;34,7;27,3;20,5;55,8;2,3;
2007-02-01;0;35,7;28,3;20,4;51,8;1,5;
2007-02-02;0;36,5;28,5;19;49;1,9;
2007-02-03;0;37;29,3;21,1;48,2;2,6;
2007-02-04;0;30;25,2;24,2;69,1;2,9;
2007-02-05;6;32,2;25,3;20,4;76,7;2,8;
2007-02-06;0;33,9;26,2;20,7;68,5;1,8;
2007-02-07;0;32,4;25,7;18,7;63,3;2,8;
2007-02-08;0;33,8;26;19,8;55,5;4,8;
2007-02-09;0;35,4;26,9;19,3;60,8;5,2;
2007-02-10;0;33,9;27,4;21,7;61;3,6;
2007-02-11;0;32,5;25,8;19,6;59,8;3,5;
2007-02-12;0;31,7;24,6;17,6;51,5;5,3;
2007-02-13;0;33,8;25,6;18;58;3,6;
2007-02-14;0;36,7;27,9;22,6;62,8;3,6;
2007-02-15;0;35,2;26,2;21,7;69,5;3,4;
2007-02-16;14,2;35,7;28,3;22,1;65,3;4,3;
2007-02-17;56,6;29,6;20,9;18,5;86;4,2;
2007-02-18;,8;25;18,6;13,2;64,1;2,9;
2007-02-19;0;28;20,9;13,7;60;4,1;
2007-02-20;0;29,4;22,3;15,9;73,8;4,3;
2007-02-21;0;32,1;25,3;19,4;74,8;4,5;
2007-02-22;0;28,3;24,5;22,6;88,3;3,4;
2007-02-23;12,8;30,6;25,1;21,2;90;4,2;
2007-02-24;4,2;34,1;26,3;22;83;2,7;
2007-02-25;19,4;35,1;26,7;21,3;82,7;2,6;
2007-02-26;21,2;29,6;24,7;23,4;86,8;2,9;
2007-02-27;32,2;34;26,8;21,4;78;4,5;
2007-02-28;2,6;26,8;23,9;21,7;84,4;2,4;
2007-03-01;1;32,3;25,8;22,6;83,7;4,2;
2007-03-02;75,2;29,7;21,5;20,2;93;3,9;
2007-03-03;3,4;24,6;21,7;20;86,8;6,3;
2007-03-04;,8;31,9;24,4;20,6;86,4;4,4;
2007-03-05;65,2;30,3;25;22,2;90;1,2;
2007-03-06;15,6;29,6;25,1;22,2;86,3;3,2;
2007-03-07;0;27,7;24,7;22,5;81,4;4,4;
2007-03-08;0;34,6;28,1;23,7;71,6;4,8;
2007-03-09;36,4;29,8;22,8;20,9;91,4;2,3;
2007-03-10;22,2;27,2;21,8;18,5;74,6;1,7;
2007-03-11;0;27,7;21,5;15,9;65;1,9;
2007-03-12;0;29,2;22,5;15,8;61;2,2;
2007-03-13;0;31,2;24;16,5;68,8;2,3;
2007-03-14;0;31,3;24,8;21,6;83,2;3;
2007-03-15;,6;28,6;23,2;20,4;82,4;2,2;
2007-03-16;0;29,3;22,5;17,6;77,2;2,5;
2007-03-17;0;24,3;20,7;19,5;81,2;3,3;
2007-03-18;24;25,7;20,3;16,6;82,6;3,1;
2007-03-19;0;27,3;21,6;17,3;79,7;2,7;
2007-03-20;0;28,4;22,3;15,7;71,9;2,1;
2007-03-21;0;29,4;22,8;16,7;71;2,6;
2007-03-22;0;32;25;19,4;72,3;3,4;
2007-03-23;0;31,7;25,5;21,8;73,7;1,8;
2007-03-24;0;27,8;22,5;17,7;80,2;2,6;
2007-03-25;,4;28;23,1;20,8;85,5;3,7;
2007-03-26;2,2;26,6;22,6;21,3;85,6;5,5;
2007-03-27;11,2;35,6;27;21,2;71,9;4,8;
2007-03-28;0;36,1;27,5;23,5;75,4;4,3;
2007-03-29;0;35,6;28,1;23,3;74,6;3,6;
2007-03-30;0;36,4;28,7;24,3;71,5;4;
2007-03-31;15,6;25,9;22,9;21,2;87,8;1,9;
2007-04-01;,4;29,7;25,1;21,4;80,5;2,5;
2007-04-02;0;30;25,5;22,1;84,1;2,5;
2007-04-03;2,2;26,6;24,1;22,8;90,4;1,9;
2007-04-04;0;28,7;23,4;20,4;87,3;2,5;
2007-04-05;32,4;27,6;22,5;19,3;78;4,4;
2007-04-06;0;25,2;21,4;18,9;82,2;4;
2007-04-07;11,4;24,7;20,3;18,1;87,5;1,2;
2007-04-08;,2;26,2;20,3;16,2;85,1;1,7;
2007-04-09;0;24,5;18,8;14;79,9;2,6;
2007-04-10;0;27;20;14,4;71;2,5;
2007-04-11;0;30;22,1;16;75,4;3;
2007-04-12;,6;25,7;19,5;14,9;66;3,3;
2007-04-13;0;26,4;18;10,4;62,3;4,5;
2007-04-14;16,2;21;20;17;87,7;6,8;
2007-04-15;6,6;25;21,6;18,1;89,6;2,9;
2007-04-16;0;30,2;24,6;20;82,7;3,8;
2007-04-17;0;32,3;25,2;20,5;80,3;3,9;
2007-04-18;0;32,2;26;20,8;78,4;3,3;
2007-04-19;0;31,7;25,9;21,4;74,7;4,1;
2007-04-20;0;32,6;25,6;20,6;76;2,2;
2007-04-21;0;31,8;25;20,2;82,8;1;
2007-04-22;0;31,7;25,1;20,6;79,7;3,3;
2007-04-23;0;32,2;24,6;20,5;80,2;2,8;
2007-04-24;16,2;24,3;21,6;19,5;90,7;2,6;
2007-04-25;5,4;22,8;20,6;19,5;91,4;2,6;
2007-04-26;2,2;19,9;15,5;12,5;76,3;3,5;
2007-04-27;0;18,7;13,7;7,6;70,3;1,8;
2007-04-28;0;21,5;13,9;7,5;70,3;3,1;
2007-04-29;0;24,3;16,3;9,7;73,5;1,8;
2007-04-30;0;27,1;19,3;13,7;70;4,1;
2007-05-01;0;30,5;22,7;17,6;76,5;3,4;
2007-05-02;2,6;26,5;23,2;20,5;86,9;2,8;
2007-05-03;,2;21,5;19,8;18,8;92,2;4,2;
2007-05-04;,8;30,7;23,1;18,4;81,7;5;
2007-05-05;0;30,4;24,7;20,7;77;3,9;
2007-05-06;0;23,5;21,3;20,9;84,6;3,1;
2007-05-07;,2;19;14;13,2;75,3;3,8;
2007-05-08;0;15,4;9,8;5,3;67,6;2,4;
2007-05-09;0;14,6;9,4;4,6;69,9;1,4;
2007-05-10;0;20;11,6;3,8;74,5;2,8;
2007-05-11;0;21,8;15,6;9,7;76,3;1,8;
2007-05-12;0;21;15;9,6;76,3;2,6;
2007-05-13;,8;14,1;11,5;10,2;84;3,8;
2007-05-14;5,6;18,6;12,1;6,8;90,6;1,9;
2007-05-15;,4;18,7;13,6;7,9;90,6;1,4;
2007-05-16;0;19,2;15,3;11,4;84,6;2,2;
2007-05-17;,2;17,1;11,1;4,6;69,9;1,9;
2007-05-18;0;15,1;8,8;2,9;76,2;2,3;
2007-05-19;0;20,1;11,8;4,7;66,9;3;
2007-05-20;0;22,6;13,9;7;77,5;2,6;
2007-05-21;5,6;18,4;17,1;11,8;93,3;1;
2007-05-22;7,2;19,6;16,1;13,7;84,9;2,3;
2007-05-23;0;15,4;10,7;6,8;78,5;2,5;
2007-05-24;0;14,5;8,3;1;70,9;1;
2007-05-25;0;15,8;8,9;3,2;74,6;2,2;
2007-05-26;0;19,1;11,2;4,2;74,2;,9;
2007-05-27;0;18,3;11,3;5,4;76,5;2;
2007-05-28;0;12,8;8,5;4,3;71,2;2,6;
2007-05-29;0;11,3;5,2;,5;74,3;1,8;
2007-05-30;0;14,5;6,5;,3;79,3;2;
2007-05-31;0;12,4;8,1;3,1;88;2,6;
2007-06-01;,2;16,5;11,5;7,3;78,5;1,7;
2007-06-02;0;20,4;10,9;3,2;69,6;,9;
2007-06-03;0;20;11,7;4;62,5;1,1;
2007-06-04;0;21,7;11,7;3,7;66,3;1,6;
2007-06-05;0;21,6;12,6;5,3;67,4;1,7;
2007-06-06;0;22;13,7;5,3;67,9;1,4;
2007-06-07;0;21,3;12,7;4,5;71,7;2;
2007-06-08;0;24,4;14,5;5,6;76;2,8;
2007-06-09;0;23,2;17,9;9,1;91,6;1,9;
2007-06-10;1,2;20,1;16,6;14,1;91,6;2,9;
2007-06-11;19,6;18,1;16;14,6;97,6;1,4;
2007-06-12;9,4;23,7;18,1;15,2;93,5;2,4;
2007-06-13;0;25,9;21,2;15,6;86,5;1,9;
2007-06-14;0;21,4;18,6;18;93,1;3,5;
2007-06-15;3,2;18,5;12,8;10,7;89,3;3,7;
2007-06-16;null;null;null;null;78,1;null;
2007-06-17;0;14,4;9,6;4,4;81,3;1,3;
2007-06-18;0;16,1;10;4,2;80,8;2,7;
2007-06-19;0;17,1;13,5;6,6;86,3;2,2;
2007-06-20;0;29,4;20,3;11,8;78,8;3,6;
2007-06-21;0;24,6;21,3;17,6;81,2;2,8;
2007-06-22;0;27,4;23,7;18,6;66,2;5;
2007-06-23;2,8;23,1;15,3;14,4;82,9;2,6;
2007-06-24;0;12,6;8,9;5,6;58,3;1,3;
2007-06-25;0;11;6,7;2,5;67,8;2;
2007-06-26;12,8;8,3;6,9;4,9;92,1;2,5;
2007-06-27;8,6;13,8;8,8;5,8;86,1;2,2;
2007-06-28;,2;14,6;8,1;2,7;92,5;,9;
2007-06-29;,2;16,7;9,9;3;88,1;,9;
2007-06-30;,2;10,9;6,4;3,2;97,1;1,7;
2007-07-01;,2;9;6;1,9;98,1;1,2;
2007-07-02;,4;9,1;6,2;2,9;99,6;1,1;
2007-07-03;null;21;null;4,2;86,2;2,4;
2007-07-04;0;23,7;19,4;6,2;73,3;4,1;
2007-07-05;0;27,1;21,5;17;64,7;5,3;
2007-07-06;0;24;20,2;16,5;82;1,6;
2007-07-07;1,2;21;14,4;15,9;94,2;4,1;
2007-07-08;12,8;13,7;11,1;9,7;75;5,3;
2007-07-09;,8;11,1;null;6,8;92,4;null;
2007-07-10;null;null;null;null;null;null;
2007-07-11;null;null;null;null;60,2;null;
2007-07-12;null;null;null;null;66,5;null;
2007-07-13;0;13;7,7;1,3;91,9;2,5;
2007-07-14;,4;14,6;10,2;7,1;86,5;1,5;
2007-07-15;0;16,6;9,3;3,4;67,9;1,4;
2007-07-16;,2;17,4;9,8;2;67,5;2,6;
2007-07-17;0;15,3;9,6;4,5;80,4;2,3;
2007-07-18;0;17,9;10,3;4;77,2;1,6;
2007-07-19;0;20,9;12,2;5,6;75,5;2,5;
2007-07-20;0;20,5;12,8;7,5;78,6;1,8;
2007-07-21;0;20,6;14,2;9,2;80,1;4,6;
2007-07-22;0;15,8;13,9;12,2;81,2;3,9;
2007-07-23;0;16,8;9,2;2;55,2;1,8;
2007-07-24;0;14,5;7,9;2,4;66,6;2,1;
2007-07-25;0;14,8;7,2;,5;72,1;1,5;
2007-07-26;0;19,9;10,3;2,4;62,8;1,2;
2007-07-27;0;17,9;10,8;5,7;61,4;2,9;
2007-07-28;0;12,6;6,3;1,1;65,6;4,1;
2007-07-29;0;14,8;6,8;1,7;67,8;4,7;
2007-07-30;0;18,4;10,8;4;71;3,6;
2007-07-31;0;20,5;11,6;5;78,8;2,7;
2007-08-01;0;22,1;14,2;7;77;2,3;
2007-08-02;,6;15,7;11,1;10;88,8;4,2;
2007-08-03;4,2;12,2;10,8;9,9;94,6;2,7;
2007-08-04;,2;11,1;8;6,7;86;2,5;
2007-08-05;,2;14,7;7,1;1,4;79,6;4,2;
2007-08-06;0;12,5;10,3;5,4;85,5;1,8;
2007-08-07;,2;16,2;8,3;1,6;73,7;1,3;
2007-08-08;0;21,5;11,6;3,8;64,8;4,9;
2007-08-09;0;28,1;18,3;7,7;72,7;3,2;
2007-08-10;33,8;21,5;11,5;10,2;86,6;3,8;
2007-08-11;0;14,3;7,2;0;69;1,5;
2007-08-12;0;21,2;12,6;4,9;69,7;5,2;
2007-08-13;0;25,6;20;9,7;77,1;5,3;
2007-08-14;0;27,3;21,3;17,7;72;6,5;
2007-08-15;0;23,6;19,4;18,9;73;4,2;
2007-08-16;6,6;14,8;11,7;11,2;88,7;6,6;
2007-08-17;43,2;9,8;null;6,4;95;null;
2007-08-18;null;null;null;null;86,8;null;
2007-08-19;1,8;11,1;10;6,1;95,6;3;
2007-08-20;1,2;12,4;8,1;5;84,8;1,7;
2007-08-21;,2;17,8;10;3,5;76,6;2,9;
2007-08-22;0;20,7;13,9;7,4;72,8;3,2;
2007-08-23;0;27,4;18,9;11,5;75,4;2,5;
2007-08-24;0;19,7;16,4;14,7;74,5;6,2;
2007-08-25;,4;17,6;13,4;11,6;83,6;5,2;
2007-08-26;,8;14,4;11,9;11,6;89,6;3,7;
2007-08-27;,4;15,9;9,2;3,7;75;1,4;
2007-08-28;0;19,5;10,8;4;68,2;2,6;
2007-08-29;0;20,9;13,2;5,6;64,3;3;
2007-08-30;0;20,5;12,6;5,4;76,8;3,9;
2007-08-31;0;21,4;14,4;8,1;78;2,4;
2007-09-01;0;22,3;15,1;10,3;81,9;2,7;
2007-09-02;,2;24,3;16,5;10,5;79,7;3,5;
2007-09-03;0;27,5;19,3;12,9;82,7;4;
2007-09-04;0;31,8;24,7;15,6;59,5;5,4;
2007-09-05;0;27,7;23,7;21,2;60,3;4,8;
2007-09-06;18;24,8;20,8;17,8;81,7;4,4;
2007-09-07;1,8;30,5;23,9;18,8;70,8;4;
2007-09-08;0;31,8;24,5;19,3;69,5;4,6;
2007-09-09;0;33,1;26,1;21,6;54,5;5,8;
2007-09-10;0;31,9;25,2;20;57,3;5,2;
2007-09-11;0;26,6;22,7;19,7;68,9;4,1;
2007-09-12;null;null;null;19;78,7;null;
2007-09-13;null;null;null;null;70,4;null;
2007-09-14;12,6;24,1;20,5;18,6;85,5;5,5;
2007-09-15;null;null;null;null;null;null;
2007-09-16;null;null;null;null;85,7;null;
2007-09-17;2,4;19,8;17,7;15,2;84,1;8,2;
2007-09-18;14,2;21,5;17,9;15,6;87,2;4,5;
2007-09-19;0;20,2;15,1;10,4;71,6;1,9;
2007-09-20;0;20,1;15,8;12,6;76,4;2,6;
2007-09-21;0;22,8;16,9;12,6;86,5;3,6;
2007-09-22;0;19,3;16,4;14,9;91,2;4,7;
2007-09-23;29,4;17;14,8;13,7;87,3;4,6;
2007-09-24;1,6;16,4;11,2;6,4;63;3,3;
2007-09-25;0;18,4;11,5;5,9;64;3,2;
2007-09-26;0;17,4;12,2;7,8;77,6;5,6;
2007-09-27;0;21;14,6;8,1;79,7;2;
2007-09-28;0;25,5;17,4;9,6;69,7;2,6;
2007-09-29;0;28,6;20,1;11,8;59;5,7;
2007-09-30;0;29,4;21,1;14,4;63,8;6,6;
2007-10-01;0;28;21,3;17;71,2;6,6;
2007-10-02;0;22,9;19,6;17,7;79,9;6,3;
2007-10-03;7,2;28,8;23,6;17,6;74,1;5,6;
2007-10-04;0;29,1;24,3;20,5;75,7;4,2;
2007-10-05;0;31,4;25,5;20,9;64,3;5,8;
2007-10-06;8,6;23,8;20,4;18,9;88,1;4,4;
2007-10-07;null;null;null;null;60,1;null;
2007-10-08;,4;25,8;19;14,6;77,8;5,6;
2007-10-09;0;31,9;23,4;16,2;80,8;4,8;
2007-10-10;16,2;26,8;20,3;18,8;92,1;3,5;
2007-10-11;null;20,1;null;15;91,3;5,3;
2007-10-12;null;19,8;null;15,5;86,6;null;
2007-10-13;3;20,7;15,9;13,1;80,8;2,3;
2007-10-14;0;22,9;17,1;11,8;73,5;5;
2007-10-15;,6;20,4;17,8;15,4;89,8;4;
2007-10-16;,6;24;18,7;15,2;79,3;2,8;
2007-10-17;0;26;19,8;13;70,3;,9;
2007-10-18;0;28,3;21,7;14,7;68,1;2,2;
2007-10-19;0;29,7;22,7;16,3;66,1;2,9;
2007-10-20;0;28,8;21,7;18,4;84;3,9;
2007-10-21;24,4;25,5;20,5;17,3;70,9;3,4;
2007-10-22;0;28,2;20,9;15;68,2;5,1;
2007-10-23;2,4;27,6;21,7;15,2;60,1;5,3;
2007-10-24;0;28,6;21,4;15;69,6;5,8;
2007-10-25;0;30,5;24,1;18,5;71,8;5,1;
2007-10-26;0;32,6;25,8;19,9;75,2;2,2;
2007-10-27;3,6;26,5;21,4;18,9;85,8;2,2;
2007-10-28;3;30;21,2;16,7;83,5;4,2;
2007-10-29;29,2;22,1;20,3;18,3;84,3;6,6;
2007-10-30;null;24,4;null;18,4;90,6;3,5;
2007-10-31;4;30,3;23,3;18,4;82,9;3,7;
2007-11-01;21,8;23,9;19,1;17,2;76,5;3,6;
2007-11-02;0;24,3;19,3;14,2;62,1;1,3;
2007-11-03;0;28,8;21,1;14,4;65,4;2,1;
2007-11-04;0;22;17,5;12,4;57,3;3;
2007-11-05;0;24,4;16,5;8,6;55,6;2,7;
2007-11-06;,8;28,4;21,1;14,7;59;2,1;
2007-11-07;0;31,1;22,8;15,2;59,5;3,1;
2007-11-08;0;32,8;25,3;17,6;58,3;2,8;
2007-11-09;0;24,8;21,6;19;84,5;2;
2007-11-10;5,6;21,7;18,4;17,2;81,5;2,9;
2007-11-11;0;20,4;15,5;10,6;60,4;2,5;
2007-11-12;0;24;null;8,5;54,9;3,4;
2007-11-13;null;null;null;null;null;null;
2007-11-14;null;null;null;null;null;null;
2007-11-15;null;null;null;null;null;null;
2007-11-16;null;27,9;19,1;null;59,5;5,1;
2007-11-17;0;31,1;25,1;18,5;66,6;5,7;
2007-11-18;75;29,1;24,2;20,1;82,8;3,6;
2007-11-19;0;31,4;24,9;18,2;72,9;1,9;
2007-11-20;0;32,6;26,5;19,4;60,7;1,8;
2007-11-21;0;30,7;24,4;17;56,9;3,1;
2007-11-22;0;31,7;24,6;18,1;66;4,7;
2007-11-23;0;28,4;22,1;20,6;84,7;2,5;
2007-11-24;10,6;21,8;17,4;12,8;71,6;3,3;
2007-11-25;0;26,3;18,5;11,1;60,8;2,4;
2007-11-26;0;29,7;22,4;15;49,4;1,9;
2007-11-27;0;31,3;24,6;16,3;55,5;1,1;
2007-11-28;0;31,1;24,6;18,5;58,6;3,7;
2007-11-29;0;32,4;23,9;15,9;52,3;4,4;
2007-11-30;0;34,1;25,3;15,7;46,8;4,7;
2007-12-01;0;35,1;25,8;17;54,8;4,4;
2007-12-02;0;30,7;24,8;20;58,8;2,7;
2007-12-03;0;33,6;26,8;19,5;54,3;2,4;
2007-12-04;0;36,4;24,8;20,8;66,7;4,7;
2007-12-05;30,4;24,1;21,1;18,3;79,8;3,7;
2007-12-06;0;27,4;20,3;12,7;60,9;2,7;
2007-12-07;0;30;22,8;13,7;55,4;1,3;
2007-12-08;0;31,7;24,5;16,6;54,5;1,1;
2007-12-09;0;32,3;25,2;16,1;52,6;2,8;
2007-12-10;0;36;24,6;19,2;68,4;5;
2007-12-11;14;27,3;22,4;18,3;68,8;3,9;
2007-12-12;0;29,5;22,1;15,7;53,3;4,1;
2007-12-13;0;31,8;23,4;14,5;58,5;3,4;
2007-12-14;0;34,1;27,7;21;66,5;3,5;
2007-12-15;0;29,6;25,7;21,8;66,6;2,9;
2007-12-16;0;29,1;23,5;18,1;48,3;3,8;
2007-12-17;0;30,5;23,1;16,6;51,8;4,5;
2007-12-18;0;32,5;25,2;19,3;50,8;2,7;
2007-12-19;0;32,3;25,5;17,4;49,7;2,3;
2007-12-20;0;33,4;25,1;14,7;48,7;1,8;
2007-12-21;0;35,3;27,6;19,4;45,7;2,3;
2007-12-22;0;37,4;29,5;19,6;44,7;1,8;
2007-12-23;0;37,7;28,1;21,4;52,7;4,6;
2007-12-24;8;25,6;21,7;19,7;84,9;2,7;
2007-12-25;5;30;24,1;19,2;72,7;1,5;
2007-12-26;0;33,7;26,2;17,9;61,6;1,2;
2007-12-27;0;29,3;25,9;22,7;66,3;2,9;
2007-12-28;0;33,2;26,8;22,9;70,2;2,2;
2007-12-29;5;29,7;24,1;20;83,9;2,5;
2007-12-30;0;34,7;27,2;21,6;71,4;1,8;
2007-12-31;0;35,3;27,1;20,2;67,9;2,6;
