Nome: ALEGRETE
Codigo Estacao: A826
Latitude: -29.70916666
Longitude: -55.52555554
Altitude: 120.88
Situacao: Operante
Data Inicial: 2006-09-27
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2007-01-16;0;27,9;22,1;16,7;57,5;3,7;
2007-01-17;0;30,2;23,1;19,3;67,4;2,1;
2007-01-18;13;30,9;24,5;20,4;77,6;1,2;
2007-01-19;0;30,8;23,9;19,5;78,2;1,8;
2007-01-20;3,4;25,2;21;18,9;78,2;4,3;
2007-01-21;0;27,2;21,8;16,9;65,2;4,7;
2007-01-22;0;31;23,4;16,5;69;3,8;
2007-01-23;0;35,4;27,6;20,1;68,4;2,4;
2007-01-24;2,6;32,5;27,2;20;70,3;1,7;
2007-01-25;0;33,1;26,7;23,7;75,2;1,8;
2007-01-26;25,2;31;25,1;20,9;81,7;2,5;
2007-01-27;8,4;32,7;26,9;22;78;1,4;
2007-01-28;,2;27,2;24,5;22;80,5;2,8;
2007-01-29;,6;28,1;23,7;20,6;79,8;3,9;
2007-01-30;0;31;24,7;19,9;73,8;2,8;
2007-01-31;0;30,9;24,9;20,3;73,8;2,8;
2007-02-01;0;33,3;26,2;20;65,7;1,2;
2007-02-02;0;34,2;27,1;19,5;57;1;
2007-02-03;0;34,9;27,7;19,5;53,8;1,9;
2007-02-04;0;29,2;23,7;21,3;73,9;2,3;
2007-02-05;21,4;28,5;22,5;21;90;1,9;
2007-02-06;47,2;31,1;25,1;19,6;74,1;1,7;
2007-02-07;0;29,4;25,1;19,8;68,5;2,3;
2007-02-08;0;30,1;24,1;17,9;67,8;3,6;
2007-02-09;0;31,9;25;18,4;69,4;4,4;
2007-02-10;0;31,2;25,7;19,8;66,3;3;
2007-02-11;0;29;24;18,9;68,5;3,7;
2007-02-12;0;28,3;22,4;16,4;62,5;5,1;
2007-02-13;0;32,3;24,2;17,2;66,2;3,1;
2007-02-14;0;32,6;26,1;20,2;69;1,8;
2007-02-15;0;34,2;26,5;19,6;70,3;1,1;
2007-02-16;0;35,2;28,1;21,2;61,5;1,6;
2007-02-17;41,4;28,8;23;21,5;85,1;2;
2007-02-18;3,8;23,8;17,9;12,3;68,7;2,1;
2007-02-19;0;26,8;20,2;13,8;66,8;3,5;
2007-02-20;0;26,6;22;18,1;79,1;4,6;
2007-02-21;0;31,4;24,8;19,7;75,5;4,8;
2007-02-22;0;30;24,6;22;86;2,5;
2007-02-23;3,8;28;23,5;22;92,8;2,1;
2007-02-24;75,8;33;25,5;20,9;85,2;1,8;
2007-02-25;0;34,8;27,1;20,8;77,1;1,2;
2007-02-26;0;32,3;27;24,3;76,5;1,8;
2007-02-27;0;33,3;27,7;22,7;72,6;2,3;
2007-02-28;15,2;29,5;23,9;20,7;85,6;1,6;
2007-03-01;0;33,5;27,6;22,1;73,7;2,6;
2007-03-02;65,8;29,3;21,2;19,2;92,2;3,9;
2007-03-03;19,6;23,4;21,7;19,9;88,2;5,5;
2007-03-04;,4;31,9;25,6;20,9;79,3;3,2;
2007-03-05;,8;32,2;26,3;23,4;84,3;,9;
2007-03-06;,2;32,2;25,9;23,2;84;2;
2007-03-07;0;32,9;26,4;22,5;73,4;2,5;
2007-03-08;0;34,4;27,9;22,5;70,2;2,6;
2007-03-09;22,8;28,9;22,6;19,6;87,5;2,1;
2007-03-10;30,2;26,3;20,7;18,2;81,8;,9;
2007-03-11;0;27,6;20,4;13,5;69;1,1;
2007-03-12;0;28,9;20,9;12,8;69,9;1,3;
2007-03-13;0;29,9;22,5;16,6;80,2;1,9;
2007-03-14;0;31,9;25,4;20,7;80,4;2;
2007-03-15;0;29;24,4;21,2;81,1;1,3;
2007-03-16;0;28,9;22,7;17,1;79;2;
2007-03-17;0;26,2;21,4;19,3;81,8;3,6;
2007-03-18;0;26,1;20,2;16,9;85,5;1,7;
2007-03-19;19,2;27,1;21,2;16,6;80,8;2,1;
2007-03-20;0;27;20,9;15,6;79,4;1,3;
2007-03-21;,2;28,4;22;16,7;79,3;1,9;
2007-03-22;0;31,3;24,6;19,6;75,7;1,9;
2007-03-23;0;32,5;26;21;74;1,5;
2007-03-24;0;27,1;23,5;19,5;78,2;2,6;
2007-03-25;1,2;25,5;22,3;20,2;89;3,2;
2007-03-26;1,4;26,9;22,3;20,9;87,5;3,2;
2007-03-27;4,4;34,8;26,7;19,6;72,8;2,1;
2007-03-28;0;36;28,2;22,4;71,7;1,5;
2007-03-29;0;33,9;27,2;21,4;79,8;1,9;
2007-03-30;0;36,1;29;23;71,4;2;
2007-03-31;30;28,7;22,7;20,3;88,5;2;
2007-04-01;0;28,6;24,1;21;84,7;2,8;
2007-04-02;0;31,3;24,3;20,8;84,9;2;
2007-04-03;,8;25,3;22,2;21;91;1,5;
2007-04-04;20,4;28;23,7;18,6;81,8;2,6;
2007-04-05;4,8;27;22,3;18,1;74,5;4,4;
2007-04-06;0;24,6;21,2;17,8;79,9;4,3;
2007-04-07;0;24,4;21;18,8;88,2;1,4;
2007-04-08;11,4;24,4;19,4;16,4;87,9;1,5;
2007-04-09;,8;23,6;18;14;81,5;1,6;
2007-04-10;0;27,6;19,2;12,8;73,8;1,2;
2007-04-11;0;30,1;21,7;14,6;76,1;1,5;
2007-04-12;2,2;25;19,8;15,7;67,2;2,6;
2007-04-13;0;25,8;17,5;9,9;64,8;3,3;
2007-04-14;7,2;20,8;19,1;15,5;91;3,1;
2007-04-15;31,2;26,1;22;18,4;87,2;2;
2007-04-16;0;30,1;23,9;19,6;81,8;2,7;
2007-04-17;0;32,1;24,2;18,7;80;1,9;
2007-04-18;,2;32,4;25,6;20,3;77;1,9;
2007-04-19;0;31,9;25,9;20,5;71;2;
2007-04-20;0;32,6;25,2;18,6;73;,9;
2007-04-21;0;32,5;25,2;19,1;75,7;,6;
2007-04-22;0;32,3;25,4;21,2;76,2;1,8;
2007-04-23;0;32,5;24,8;18,5;74,4;,7;
2007-04-24;32,8;24,7;20,9;19,7;89,4;2,6;
2007-04-25;,4;21,8;19,1;16,4;92,5;2,2;
2007-04-26;,4;19,8;15,8;12;73,4;3,3;
2007-04-27;0;18,4;12,1;6,2;76,9;1,4;
2007-04-28;0;21,5;13,4;7,9;74,1;2,4;
2007-04-29;,2;24,6;15,6;10,3;78,7;1,4;
2007-04-30;0;28,3;18,5;10,4;70,5;1,6;
2007-05-01;0;30,5;21,9;15,6;75,3;1,6;
2007-05-02;6,4;25,3;21,7;19,7;90,8;1,1;
2007-05-03;,4;21,6;19,6;17,6;92,5;3;
2007-05-04;,2;30,5;22,9;16,9;78,6;3;
2007-05-05;0;31,1;25,3;21,4;70,7;2,3;
2007-05-06;0;23,6;21,1;20,5;83;2;
2007-05-07;3,8;18,3;14,4;12,9;78,9;3,1;
2007-05-08;0;14,5;9,5;3,9;66,4;2,4;
2007-05-09;0;15,5;8,4;2,4;74,4;1,3;
2007-05-10;0;19,7;10,8;3;78,9;2,5;
2007-05-11;,2;22,8;16;9,7;75,4;1,1;
2007-05-12;0;20,8;14,7;10;78,8;1,8;
2007-05-13;,4;13,5;10,5;9,4;85,4;4;
2007-05-14;10,4;19,3;13,3;9,5;88,3;1,7;
2007-05-15;,2;21,6;15,1;10,3;89,1;1,5;
2007-05-16;8,6;18,1;15,6;13,2;86,5;1,7;
2007-05-17;,2;17,1;10,7;5,4;72,5;2;
2007-05-18;0;16,3;8,9;2,4;76,6;1,9;
2007-05-19;0;18,4;9,9;2,7;73,3;2,4;
2007-05-20;0;24,4;15,1;8,5;78,2;2,5;
2007-05-21;6,8;20,1;17,5;11,3;90,5;1,3;
2007-05-22;4;20,9;16,7;15,7;92,9;1;
2007-05-23;4;15,4;11,2;8,1;79;2,3;
2007-05-24;0;14,5;7,6;1,5;74,8;,9;
2007-05-25;0;16,6;7,9;,8;78,6;,5;
2007-05-26;,2;20,7;10,5;2,3;79,3;,4;
2007-05-27;0;19,3;11,9;6,6;78,7;1,6;
2007-05-28;0;12,3;8,3;5,6;72,2;2,1;
2007-05-29;0;10,7;4,4;-1,3;75,7;1,5;
2007-05-30;0;9,9;4,7;-,8;91,1;1,5;
2007-05-31;,2;16,9;9,6;2,7;78,7;1,9;
2007-06-01;,2;16,1;11,9;7,5;78,2;1,1;
2007-06-02;0;17,7;9,8;3,8;74,9;1,2;
2007-06-03;0;19,5;10,8;4,7;66,9;1,3;
2007-06-04;0;20,2;11;2,6;67;1;
2007-06-05;0;21,3;10,5;1,9;74,4;,5;
2007-06-06;,2;22,6;11,5;3,5;74,5;,7;
2007-06-07;0;21,3;12,2;5,1;79,2;1,4;
2007-06-08;0;18,5;12,7;7,2;84,8;3,1;
2007-06-09;0;21,7;16,5;10;94,6;1,1;
2007-06-10;18,2;19,3;16,9;14,8;95,6;2,4;
2007-06-11;20,2;21,2;18,2;15,7;95,8;,6;
2007-06-12;0;25,3;18,4;14,9;91;1,9;
2007-06-13;1,6;26,8;20,8;15,2;84,8;,6;
2007-06-14;1,4;21,4;18,7;17,5;92,3;3,2;
2007-06-15;30,8;19,9;15;16,7;88,8;3,3;
2007-06-16;0;12,6;7,1;1,9;81,2;1,3;
2007-06-17;0;13,8;9,6;4,7;81,3;1,5;
2007-06-18;0;14,9;9,4;3,7;84,5;2,6;
2007-06-19;,8;16;12,9;7,3;88,8;3,2;
2007-06-20;0;29,3;21,3;11,4;71,8;2,6;
2007-06-21;0;29,1;23,6;18,6;62,8;1,5;
2007-06-22;0;28,3;24,6;19,1;53,9;4,3;
2007-06-23;1;24,3;18,1;16,7;76,8;2,7;
2007-06-24;,2;13,2;9,7;7,1;54,9;2;
2007-06-25;0;9,4;5,3;1,1;72;2;
2007-06-26;3;8,2;7,5;4;87,5;2,9;
2007-06-27;21,4;9,4;8;6,5;94,6;1,6;
2007-06-28;,2;15,8;9,9;5,9;88,2;,5;
2007-06-29;,2;16,6;9,2;3,5;90,2;,7;
2007-06-30;,2;14,3;7,6;3,3;92,3;,8;
2007-07-01;0;12,7;7,8;4;92;1,9;
2007-07-02;,2;12,6;7,6;4,3;96,3;2,5;
2007-07-03;,2;25,7;13,3;6,1;82,3;2;
2007-07-04;0;26,6;21;7,3;61,6;2,3;
2007-07-05;0;27,4;23,3;18,9;49,8;3,8;
2007-07-06;0;25,7;22,8;19,9;62,3;1,6;
2007-07-07;0;21,7;15,5;16,4;93,1;2,9;
2007-07-08;20,8;12,3;10,6;9,5;83,8;6,4;
2007-07-09;,6;11,6;9,7;8,5;95;4;
2007-07-10;5,8;11;7,6;6,7;92,7;3;
2007-07-11;0;9,6;3,5;-1,8;74,8;,7;
2007-07-12;null;null;null;null;72,8;null;
2007-07-13;,4;13,1;9,4;,2;90,3;2,8;
2007-07-14;0;15,7;11,3;8;84,1;1,6;
2007-07-15;0;15,3;8,5;2,2;69,3;1,2;
2007-07-16;0;15,8;8;,7;74,2;2,2;
2007-07-17;0;11,1;9;4,1;85;2,9;
2007-07-18;0;18,4;11,8;6,2;74,7;1,7;
2007-07-19;0;20,4;11,3;3,4;73,9;1,2;
2007-07-20;0;20,6;12,2;3,9;76,6;1;
2007-07-21;,2;17,4;12,3;6,4;87,3;2,7;
2007-07-22;21,6;17,7;14,2;12,1;89;2,6;
2007-07-23;,4;14,8;8,8;2,9;62,8;1,6;
2007-07-24;0;15;7,7;,9;65,7;1,3;
2007-07-25;0;12,1;6,7;,7;69,7;1,7;
2007-07-26;0;17;9;2,6;67,7;1,4;
2007-07-27;0;16,8;10;3,6;65,5;1,5;
2007-07-28;0;11,3;6,5;2,4;63,5;4,1;
2007-07-29;0;12,5;6;1,6;73;3,8;
2007-07-30;0;18,4;10,3;3,1;75,2;3,3;
2007-07-31;0;20,9;11,2;2,3;77,9;1,2;
2007-08-01;0;23,5;14,8;7;74,4;1,5;
2007-08-02;2,6;15,1;11,5;9,3;86,2;4,9;
2007-08-03;4;13,3;11,9;9,3;94,5;4,1;
2007-08-04;0;11,2;8,6;7,8;85,7;1,8;
2007-08-05;,2;13,8;6,2;-,6;83,5;2,8;
2007-08-06;0;13,1;10,2;2;87,5;2,6;
2007-08-07;null;14,9;9,1;3,4;71,7;1,3;
2007-08-08;,2;20,4;10,3;1,4;71,9;2,5;
2007-08-09;0;29,8;18,9;7,3;67,5;3,2;
2007-08-10;14,8;23,2;14;11,4;81,5;2,6;
2007-08-11;2,2;14,4;7,2;-,8;72,8;1,3;
2007-08-12;0;22,4;12,5;3,2;71,5;3,7;
2007-08-13;0;26,7;19,6;8,2;73,5;2,7;
2007-08-14;0;27,8;23,3;18,7;59,6;3,7;
2007-08-15;0;26,5;23,2;22,2;54;4;
2007-08-16;0;17,2;12,3;12,7;86,4;6,7;
2007-08-17;43;9,8;8,3;7,6;92;6,1;
2007-08-18;15,8;12,8;9,6;6,4;84,5;4,6;
2007-08-19;4,2;12,1;10,5;8,7;96;2,7;
2007-08-20;5,6;12,9;8,9;5,4;82,9;1,7;
2007-08-21;,2;16,3;8,7;1,5;78,3;2,5;
2007-08-22;0;21,7;13,4;5,9;75;3,9;
2007-08-23;0;30,3;19,3;9,9;71,3;1,9;
2007-08-24;0;23;16,5;14,4;77,2;5,6;
2007-08-25;5,6;15,8;13,7;12,1;85,3;8,8;
2007-08-26;1,2;16,1;13,2;12,4;87,5;2,9;
2007-08-27;0;13;8,3;4,7;80,5;1,5;
2007-08-28;0;18;9,8;1,9;68;1,2;
2007-08-29;0;19,2;11,3;3,4;69,5;2,8;
2007-08-30;0;20,1;13,2;8,4;76;5,4;
2007-08-31;0;21,8;16,3;11;78,8;3,1;
2007-09-01;,2;18,4;14;10,2;89,8;2,5;
2007-09-02;0;23,1;17,2;12,6;81;4,2;
2007-09-03;0;27,1;19,5;14,9;81,7;3,8;
2007-09-04;0;33,5;25;16,4;55,8;3;
2007-09-05;0;31,3;24,8;20,4;56,8;2,9;
2007-09-06;6,6;23,3;20,6;17,6;79,1;3,3;
2007-09-07;1;29,6;22,3;18,5;77,3;2,2;
2007-09-08;0;33,8;24,8;18,9;67,9;2,3;
2007-09-09;0;33,6;26,1;19,2;56,1;2,6;
2007-09-10;0;32,9;25,3;18,2;54,7;2;
2007-09-11;0;28,9;23,2;18,2;60,8;2;
2007-09-12;,6;24,8;21,5;18,3;77,7;1,5;
2007-09-13;7,4;27,5;23,1;18,7;71,5;3;
2007-09-14;,4;23,9;19,8;18,7;86,6;3,4;
2007-09-15;7,4;20;17,7;15,5;94,5;1,7;
2007-09-16;3;22,6;19;15,5;88,2;1,9;
2007-09-17;0;19,6;17,3;16,2;81,1;8,2;
2007-09-18;46,4;20,9;16,8;14,6;92;4,1;
2007-09-19;9,4;20,5;15,8;11,6;71,4;1,5;
2007-09-20;0;17;14,4;10,1;84,3;2,9;
2007-09-21;9;21,4;17;14,2;90,3;4,4;
2007-09-22;15,2;17,9;16,6;15;94,4;3,8;
2007-09-23;43,6;18,1;15,3;13,7;93,5;3,7;
2007-09-24;9;16,3;10,7;5,4;67,1;2,6;
2007-09-25;0;16,9;10;2,7;69,7;2,5;
2007-09-26;0;15,8;12;8,1;82,1;5,3;
2007-09-27;0;22,1;16,4;11,4;76,3;2,2;
2007-09-28;0;24,3;16;8;74,2;1,6;
2007-09-29;,2;26,6;18,8;12,1;63;4,6;
2007-09-30;0;27,6;19,4;12,4;68,4;5,9;
2007-10-01;0;28,4;20,5;13,9;71;4,6;
2007-10-02;0;29,8;21,3;15,9;71,2;4,3;
2007-10-03;,6;30,9;24,4;18,9;66,8;3,3;
2007-10-04;0;31,1;25,1;21;67,4;2,7;
2007-10-05;0;31,6;25,5;22,7;57,1;4,1;
2007-10-06;0;23,1;20,7;19,9;83,9;2,7;
2007-10-07;10,4;21,6;18,7;15,9;73,5;4,5;
2007-10-08;0;24,7;18,6;14,7;76,8;6,7;
2007-10-09;0;33;24,2;16,9;75,5;3,3;
2007-10-10;15,2;27;21,1;19,9;91,2;2,3;
2007-10-11;8,8;20;17,6;16;90,5;4,5;
2007-10-12;16,4;20,6;18,2;15,9;91,3;2,8;
2007-10-13;4,4;21,4;16,1;13;78,4;2,1;
2007-10-14;0;22;16,5;12,3;74,9;5,2;
2007-10-15;6,4;20,8;17,7;15,4;91,3;4,3;
2007-10-16;,8;24,2;19;16,3;83,8;1,7;
2007-10-17;0;25,9;18,1;10,2;74;1;
2007-10-18;0;26,9;20,9;13,8;72;2,4;
2007-10-19;,2;29,9;21,7;14,7;68,2;1,8;
2007-10-20;0;29,3;21,5;16,8;78,3;1,5;
2007-10-21;8,6;24,9;20,3;17,5;76,6;2,8;
2007-10-22;,2;26,8;20,3;14;61,4;4,4;
2007-10-23;0;24,8;20,1;15,6;64,7;5,4;
2007-10-24;0;27,8;20,7;14,4;69;5,3;
2007-10-25;0;31;23,7;17,5;66,8;2,9;
2007-10-26;0;32,4;25,4;18,8;70,8;1,3;
2007-10-27;5,6;27,3;21;18,1;85,7;1,6;
2007-10-28;5;29,3;21;15,4;83,9;3,5;
2007-10-29;25,4;22,3;19,5;17,5;87,3;4,6;
2007-10-30;16,4;22,5;19,1;17,8;92,3;2,7;
2007-10-31;4,4;29,9;22;18,1;89,6;2,4;
2007-11-01;52,6;25,1;19;17,7;82,9;2,9;
2007-11-02;0;21,9;17,7;13,8;66,8;1,6;
2007-11-03;0;26,4;18,5;10,5;69,6;1,5;
2007-11-04;4,8;20,9;16,6;11,9;61,5;2,7;
2007-11-05;0;22,7;15;7,3;55;1,6;
2007-11-06;0;26,7;18,6;11,2;58,2;1,7;
2007-11-07;0;32;22,7;13,9;58,5;1,5;
2007-11-08;0;33,6;25,6;17,2;60,1;1,5;
2007-11-09;0;27,7;23,5;22,6;73,2;2,8;
2007-11-10;3,8;22,7;19,3;17,2;83,3;1,9;
2007-11-11;0;21,1;15,6;10,3;59,8;2,1;
2007-11-12;0;23,5;null;6,1;63,1;2,1;
2007-11-13;null;null;null;null;null;null;
2007-11-14;null;null;null;null;null;null;
2007-11-15;null;null;null;null;null;null;
2007-11-16;null;null;null;null;null;null;
2007-11-17;null;27,5;22,9;19,2;72,6;3,1;
2007-11-18;54,8;28,8;23,6;20;82,5;2,1;
2007-11-19;0;30,8;23,9;18,2;78,8;1,2;
2007-11-20;0;31,6;25,2;18,9;63,3;1,3;
2007-11-21;0;29,9;23,6;16,5;65,1;2,3;
2007-11-22;0;33,3;24,7;17,2;63,3;3,6;
2007-11-23;0;31,3;22,7;18,6;76,2;2,4;
2007-11-24;5,4;20,9;18,1;15,3;81,4;2,5;
2007-11-25;,2;25,6;18,6;11,5;66,3;2,2;
2007-11-26;0;28,3;20,4;11;60,3;1,9;
2007-11-27;0;30;22,8;13,9;55,4;1;
2007-11-28;0;28,2;22,8;16,7;59,3;3,4;
2007-11-29;0;30,5;22,9;15,6;55;4,9;
2007-11-30;0;31,4;23,5;15,5;53,8;4,7;
2007-12-01;0;33,1;24,7;16,4;56,6;4,9;
2007-12-02;0;29,7;23,7;17;61,5;3,6;
2007-12-03;0;31,8;25;20,1;57;3,1;
2007-12-04;0;36,5;25,5;19,5;64,7;3,8;
2007-12-05;4;24,2;20,9;18,3;80,9;3,1;
2007-12-06;0;27,2;20,9;14,4;57,4;3,2;
2007-12-07;0;30,9;21,7;11,5;53,5;1,2;
2007-12-08;0;32,2;24;14,9;53,8;1,7;
2007-12-09;0;33,4;25,1;18;47,9;2,5;
2007-12-10;0;36,9;26,6;19,7;57,5;3,4;
2007-12-11;15,2;26,9;22,4;19,7;71,3;3,8;
2007-12-12;0;28;21,1;14,5;50,3;4,2;
2007-12-13;0;33,5;23,4;14,3;63,7;2,7;
2007-12-14;0;34,6;27,5;19;58,5;2,2;
2007-12-15;0;30,8;25,7;21,9;66,8;2,1;
2007-12-16;,4;28,3;22,5;16,8;63,9;3,9;
2007-12-17;0;29,9;22,5;15;61,4;4,4;
2007-12-18;0;30,3;23,4;16,6;57,6;3;
2007-12-19;0;33,1;24,1;14,4;52,5;1,5;
2007-12-20;0;33,9;25,5;17,4;53,4;2,1;
2007-12-21;0;35,2;27,4;19;46,8;1,6;
2007-12-22;0;37,4;28,5;19,4;47,7;1,4;
2007-12-23;,6;37,6;28;19,7;52,8;2,9;
2007-12-24;0;31,8;23,9;20,5;72,6;2,9;
2007-12-25;1;31,3;24,6;18,8;70;1,3;
2007-12-26;0;35,1;26,8;17,6;55,3;1;
2007-12-27;0;33;26,9;21,5;62;1,8;
2007-12-28;,2;33,6;26,7;22,2;72,4;1,7;
2007-12-29;9,6;27,3;22,8;21,1;89,4;1,1;
