Nome: FREDERICO WESTPHALEN
Codigo Estacao: A854
Latitude: -27.39555555
Longitude: -53.42944443
Altitude: 489.42
Situacao: Operante
Data Inicial: 2007-12-13
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2008-01-30;,6;26;21,5;19,7;81,7;2,1;
2008-01-31;7;29,4;21;15,7;80,3;1,8;
2008-02-01;,2;29,9;21,8;16,7;77,9;1,3;
2008-02-02;0;28;21;15,6;82,7;1,4;
2008-02-03;9,4;28,7;21,9;15,4;73,5;2,1;
2008-02-04;0;27,3;20,2;13,4;60;3,2;
2008-02-05;0;31,8;22,6;14,7;56,4;2,2;
2008-02-06;0;33,5;25,3;18,3;46,1;2,5;
2008-02-07;0;32,8;25,5;19,5;48,9;2;
2008-02-08;0;33,9;25,5;19,8;55,1;1,5;
2008-02-09;0;27,2;23,1;21,1;74,8;2,2;
2008-02-10;7,6;25,2;22;20,3;90,2;1,3;
2008-02-11;9;27,7;21,6;19,7;86,3;2,2;
2008-02-12;4,2;28;20,6;14,8;77;1,8;
2008-02-13;0;29,5;21,9;14,1;68,2;1,2;
2008-02-14;0;31,3;24;17,8;55,6;1,7;
2008-02-15;0;31,9;24,4;18,3;63,9;1,4;
2008-02-16;,4;29;23,3;18;77,8;1,7;
2008-02-17;0;33,5;24,9;18,3;70,8;,9;
2008-02-18;0;32,7;25,2;17,9;66,8;1,9;
2008-02-19;0;34;26,1;20,2;58;2,1;
2008-02-20;0;32,2;25,2;19,6;68;2,1;
2008-02-21;0;32,7;null;18,3;67,6;1,5;
2008-02-22;null;33,3;25,1;17,8;54;2,3;
2008-02-23;0;29,2;24,2;20,3;69,5;1,5;
2008-02-24;,2;32,2;25;18,3;62,3;2;
2008-02-25;0;32,4;25,6;20,2;58,9;1,9;
2008-02-26;0;28,2;24;21;67,4;1,5;
2008-02-27;0;29,1;24,5;21,2;67,3;2,2;
2008-02-28;0;27,1;23,6;20,8;70,8;3,6;
2008-02-29;56,4;29,2;22,6;19,3;84,5;2,5;
2008-03-01;8,4;28;21,8;17,8;84;1,5;
2008-03-02;13,6;25,7;20,8;18,2;87,9;2,5;
2008-03-03;5,2;26,9;21,5;19,2;82,3;2,1;
2008-03-04;0;25,5;20,7;16,7;80,8;1,5;
2008-03-05;,6;27,9;21,2;14,4;69,5;1,3;
2008-03-06;0;29;21;13,5;70,1;,8;
2008-03-07;0;30,7;23,2;16,5;63,2;1,4;
2008-03-08;0;33;25,1;19,2;62,2;2,1;
2008-03-09;0;30,1;24;19;75,3;1,4;
2008-03-10;14,6;26;21,9;19,7;89,6;1,7;
2008-03-11;4,8;28,1;22,8;19,7;86,4;2;
2008-03-12;0;28,7;22,2;18,9;80,8;3,1;
2008-03-13;0;26,9;21,1;16,2;73,5;3;
2008-03-14;0;26,2;19,5;14,6;69,2;4,2;
2008-03-15;2;23,3;19,2;16,2;77,3;2,4;
2008-03-16;1,2;28,1;20,6;15,1;70,7;1,6;
2008-03-17;0;28,3;21,5;15,4;69;1,3;
2008-03-18;0;29,8;22,7;15;64;1,6;
2008-03-19;0;28,8;23,6;19,4;72,1;2,2;
2008-03-20;0;29,3;23,3;16,9;73,6;1,2;
2008-03-21;0;30,5;24,3;17,9;69,5;1,4;
2008-03-22;0;30,1;22,5;18,2;77,9;1,8;
2008-03-23;6;28,7;22,1;17,6;79,6;2,5;
2008-03-24;0;31;23,2;17,9;72,2;2,2;
2008-03-25;0;31,2;23,6;18;70,8;1,9;
2008-03-26;0;31,6;24,6;19,7;64,6;1,8;
2008-03-27;0;31,7;24,5;19,1;64,4;1,6;
2008-03-28;,2;27,4;21,4;19;81,3;1,5;
2008-03-29;,6;28,6;22;16,9;70,2;3,8;
2008-03-30;0;29,7;22,3;16,1;70;2,4;
2008-03-31;,4;23,6;19,7;17,7;84,8;1,9;
2008-04-01;9,2;28,9;21,8;17,1;76,6;1,3;
2008-04-02;0;28;22,2;16,7;67;1,8;
2008-04-03;0;24,4;17,7;11,1;65;2,2;
2008-04-04;0;24,9;17,3;12,2;65,7;2,6;
2008-04-05;0;25,6;18;12,2;58,3;1,9;
2008-04-06;0;29,6;20,1;12,4;57,7;1,3;
2008-04-07;0;29,7;21,7;14,8;63,5;,8;
2008-04-08;0;31,3;22,1;15,1;56,4;,8;
2008-04-09;0;31,8;22,9;16,1;50,2;1,1;
2008-04-10;0;31,2;22,8;17,1;65,2;2,2;
2008-04-11;0;31,8;22,3;18,5;77,6;1,3;
2008-04-12;86,4;23;19,4;17,5;91,3;2,6;
2008-04-13;59,2;19,5;18,3;17;95,3;2;
2008-04-14;72,6;18,8;13,4;9,5;69,3;5;
2008-04-15;0;19,7;12,3;4,5;63,2;2,9;
2008-04-16;13,2;22,3;16,2;10,4;86,2;1,6;
2008-04-17;12;19,6;17,7;14,6;94,3;,8;
2008-04-18;13,2;25,6;19,1;15,8;85,6;1,7;
2008-04-19;,2;21,3;19;17,1;87,9;1,3;
2008-04-20;,4;22,8;18,2;14,6;84,7;2,1;
2008-04-21;0;26,8;19,2;15,5;74,9;2,2;
2008-04-22;0;25,8;18,7;11,7;71,6;1;
2008-04-23;,2;26;18,6;12,5;79,3;,6;
2008-04-24;0;25,3;18,2;12;75,2;,6;
2008-04-25;0;26,3;17,4;11,4;79,9;,6;
2008-04-26;3,8;20,2;16,2;13,3;93,7;1,3;
2008-04-27;9,4;24;18,4;13,7;85,7;1,1;
2008-04-28;3,2;28,1;20,7;16,8;85,8;3,3;
2008-04-29;51;18,7;16,6;16,9;86,4;2,8;
2008-04-30;,2;16,1;9,7;4,6;63,6;3,5;
2008-05-01;0;11,8;9,6;6,9;82,7;2,4;
2008-05-02;10,4;14,6;13;9,3;96;2,6;
2008-05-03;14,4;19,8;14,4;12,3;87,8;4;
2008-05-04;3,6;18,3;14,5;12,5;86,6;2,5;
2008-05-05;11,8;18,9;14,3;12,3;85,6;1,3;
2008-05-06;,2;19,2;12,3;6,5;84,1;,5;
2008-05-07;0;19,8;12,6;6,6;83,7;,9;
2008-05-08;0;18,7;12,6;9;85,9;,6;
2008-05-09;0;18,6;12,6;8,3;75,3;2,2;
2008-05-10;0;22,3;13,5;7,6;76;1,6;
2008-05-11;0;23,1;15,7;10,8;80,7;1;
2008-05-12;0;23,3;17,1;12,6;78,3;,8;
2008-05-13;0;22,4;16,4;12,3;84;1,2;
2008-05-14;,4;21,6;13,7;8,9;85,2;,5;
2008-05-15;0;21,9;13,6;7,5;75,3;1;
2008-05-16;,2;20,9;12,4;6,1;79,5;,7;
2008-05-17;0;22,7;15,5;9,8;74;1,1;
2008-05-18;0;26,3;19,2;13,5;68,1;1,3;
2008-05-19;0;28,9;22,5;17,4;65,9;1,7;
2008-05-20;0;29,3;22,8;15,6;67;1,4;
2008-05-21;null;null;null;null;63,1;null;
2008-05-22;0;29,5;22,9;17,6;64;1,3;
2008-05-23;0;27,7;20,3;13,5;67,7;1;
2008-05-24;0;24,1;17,7;12,3;80,2;1,3;
2008-05-25;0;18,5;12,5;6,4;78;1,4;
2008-05-26;0;19,7;12,5;7,9;77,8;1,2;
2008-05-27;,2;27,4;19,7;10,5;67,1;1,7;
2008-05-28;,2;21,8;19,1;17,6;78,5;2,6;
2008-05-29;37,4;18,2;11,4;9,6;93,2;2,4;
2008-05-30;,4;10,7;5,8;,8;75;2,6;
2008-05-31;0;13,4;6,4;1,8;72,2;2,5;
2008-06-01;0;17,6;10,1;4,5;79,1;1,4;
2008-06-02;0;20,3;14;8,8;79,2;1;
2008-06-03;36,8;16,3;13,1;11,7;92,8;3,1;
2008-06-04;14,4;18,5;14,1;11,7;88;1,3;
2008-06-05;0;24,2;17,7;13,1;85,3;1,6;
2008-06-06;0;22,7;18,1;15,7;91,8;1,8;
2008-06-07;16,8;24,8;18,5;15,3;90,2;1,4;
2008-06-08;,2;26,5;20,2;15,2;77,8;1,1;
2008-06-09;,2;19,8;16,1;15,7;85,5;1,7;
2008-06-10;22,6;13,2;7,2;1,6;76,6;1;
2008-06-11;0;15,5;8;1,2;76,5;,7;
2008-06-12;4,4;14,6;11,1;6,5;89;1,2;
2008-06-13;0;19,4;14,5;10,4;83,8;1;
2008-06-14;5;18,7;15,7;13,2;89,8;2,4;
2008-06-15;0;13,7;9,7;7;62;1,8;
2008-06-16;0;11,6;4;-2,1;77,3;,6;
2008-06-17;,2;16,1;6,7;,5;76,3;,9;
2008-06-18;0;19,8;11,1;4;68,3;,9;
2008-06-19;0;24,2;17,5;8,9;63,4;1,3;
2008-06-20;,8;20,2;15,1;15,5;85;1,7;
2008-06-21;3;8,8;6,9;5,7;84,6;1,2;
2008-06-22;0;10,2;7,5;5,2;85,5;2,1;
2008-06-23;0;15,4;8,8;3,3;77,4;2,6;
2008-06-24;0;20;12,1;6,4;75,8;1,4;
2008-06-25;0;19,4;14,2;9,3;81,7;1,6;
2008-06-26;,6;17;13,5;11,5;88;2,1;
2008-06-27;46,6;15,8;14,6;12,1;95,3;1,6;
2008-06-28;42,8;16,9;15;14,4;94,8;2,5;
2008-06-29;8;18;14;13,1;94,2;,9;
2008-06-30;,4;17,9;13;10,2;93,5;1,6;
2008-07-01;,4;23,3;13,5;5,3;82,7;,7;
2008-07-02;0;24,1;16,5;9,4;73,5;1,1;
2008-07-03;4,4;20,1;15,6;13,1;86;1,9;
2008-07-04;1,6;22,3;15,7;11,5;86,6;1;
2008-07-05;0;24,2;18,2;13,2;77,5;1,2;
2008-07-06;0;24,1;18;13,3;67,7;1,7;
2008-07-07;0;27,9;20,4;15;59,9;1,9;
2008-07-08;,4;22;17,8;15,7;78,5;1,8;
2008-07-09;0;24,9;17,5;12,1;82,4;,8;
2008-07-10;0;25,5;19,1;15,2;77,6;1,3;
2008-07-11;0;22,8;17,7;14;72,6;1,9;
2008-07-12;0;23,4;17,4;12,4;65,3;2,2;
2008-07-13;0;25,8;18,9;14,2;63;1,9;
2008-07-14;0;25,7;19,2;14,8;67,6;,9;
2008-07-15;0;23,5;18;12,6;67,3;1,2;
2008-07-16;0;24,4;17,1;11,3;64,8;1,2;
2008-07-17;0;26,5;18,6;12,6;56,5;1,8;
2008-07-18;0;26,4;19,4;11,8;60,8;1,6;
2008-07-19;0;27,3;19,2;13,7;66,6;1,3;
2008-07-20;0;24,9;20,2;16,2;62,5;1,1;
2008-07-21;0;29;22,2;17,6;53,9;1,9;
2008-07-22;27,6;24,1;17;15,5;84,2;2,8;
2008-07-23;,2;18,7;13,6;9,9;84,4;1,7;
2008-07-24;0;17,6;13,6;11,5;83,3;1,3;
2008-07-25;,2;15,3;9,3;4,6;76,6;2;
2008-07-26;0;22,3;12,9;6,3;64;1,7;
2008-07-27;0;27,6;20;9,8;65;2,1;
2008-07-28;0;28,4;20,8;15;73,4;1,7;
2008-07-29;0;28,7;20,5;14,6;70,6;1,4;
2008-07-30;,6;22,2;17,8;15,3;87,2;,8;
2008-07-31;1;21,3;16,8;14,4;90,2;,7;
2008-08-01;2;21,8;17,4;14;87,1;1,2;
2008-08-02;22,4;20,8;16,7;15,2;87,3;2;
2008-08-03;0;15,1;10,8;6,7;85,1;1,8;
2008-08-04;,2;19,4;10,2;4,3;80;1;
2008-08-05;,4;21,7;15,3;5,2;69,5;1,6;
2008-08-06;0;22,2;16,6;12;78,2;1,7;
2008-08-07;12,2;23,2;19;15,6;88,4;1,3;
2008-08-08;0;19,7;15,5;11,4;70,1;5,1;
2008-08-09;0;18;13,9;10,7;79,6;2,2;
2008-08-10;0;22,2;16,8;12,6;78,3;1,8;
2008-08-11;0;25,6;18,9;13,9;68;2,6;
2008-08-12;0;22,1;16,7;16,4;83,7;2,7;
2008-08-13;23,4;18,7;14,3;11,8;88,5;2,7;
2008-08-14;0;20,9;16,5;13,4;88,7;2,2;
2008-08-15;9,8;23,6;18,1;14,3;84,9;1,3;
2008-08-16;0;27,9;21,2;14,9;70,8;2,3;
2008-08-17;0;28;22,2;18,7;66,5;2,1;
2008-08-18;2,8;19,9;17,8;16,9;95,3;1,4;
2008-08-19;13,4;29;21,2;16,8;79;1,2;
2008-08-20;0;29,9;22,4;17,5;69,1;1,2;
2008-08-21;0;24,1;17,7;16,8;91,3;1,8;
2008-08-22;1,4;16,3;14;12,5;84,3;4,4;
2008-08-23;0;19,3;13,8;9,2;77;3,4;
2008-08-24;0;27,3;19,4;11,3;71,6;2,3;
2008-08-25;0;28,2;20,4;14,4;77,6;,9;
2008-08-26;0;28,8;21,1;15,5;65,5;1,6;
2008-08-27;0;30,5;22,9;16,6;51,9;2,3;
2008-08-28;0;26,3;18,4;17,2;66,3;2,3;
2008-08-29;8,4;15,8;10,6;3,4;76,5;1,9;
2008-08-30;0;17,6;10,5;3,8;63,4;2,3;
2008-08-31;0;22,1;14;7,1;57,8;1,7;
2008-09-01;0;25,6;17,9;11,8;58,7;2,2;
2008-09-02;0;31;22,1;14,9;48;1,8;
2008-09-03;0;32,7;25,5;19;44;2,5;
2008-09-04;0;25,1;17,2;15,4;77;3,5;
2008-09-05;1,8;10,6;8,7;7,8;87,7;3,3;
2008-09-06;31;7,5;6,3;5,2;94,3;2;
2008-09-07;,2;13,3;6,5;,4;79,7;1,5;
2008-09-08;0;19,5;10,1;1,5;71,5;1,9;
2008-09-09;2,4;25,1;18,2;7,7;71;2;
2008-09-10;,6;23,7;20;15,9;80,8;1,5;
2008-09-11;,2;27,4;21,2;18,1;79,9;2;
2008-09-12;33,6;19,4;16,2;15,6;93,3;2,3;
2008-09-13;3,2;17,5;12,3;9,3;78,8;2,9;
2008-09-14;0;17,8;10,8;2,8;60;2,4;
2008-09-15;0;20,4;12,7;6,8;56,3;2,4;
2008-09-16;0;20,2;12,9;6,3;67,3;2,9;
2008-09-17;0;23,3;14,8;7,8;65,7;3;
2008-09-18;0;23;15,4;8,9;59,9;2,9;
2008-09-19;0;23,5;16,5;11,2;54,7;3,3;
2008-09-20;0;18,2;14,3;12,5;85,2;1,4;
2008-09-21;12,8;16,3;12,3;11,4;76,2;2,2;
2008-09-22;0;17,9;12,1;4,7;74,6;1,5;
2008-09-23;0;19,9;14,2;9,8;77,3;2,9;
2008-09-24;0;24,8;16,7;10,5;64,6;2,3;
2008-09-25;0;24,6;18,2;12,5;57,6;1,7;
2008-09-26;0;23,9;17,5;14,2;69,7;1,7;
2008-09-27;0;25,6;17,9;11,9;63;1,6;
2008-09-28;0;27;19,7;13,9;58,1;3;
2008-09-29;0;21,5;17,2;16,1;72,6;3,2;
2008-09-30;11,2;22;17,5;14,5;87,6;,8;
2008-10-01;,2;22,4;18,4;15,4;89,2;1,4;
2008-10-02;3,4;24,2;19;15,9;77,5;1,8;
2008-10-03;0;26,4;18;9,6;63;1,8;
2008-10-04;22,8;22,7;17,4;15,4;90,4;2,2;
2008-10-05;34;19,4;15,2;12,4;80,2;3;
2008-10-06;0;23,2;15,2;8,4;67,5;1,3;
2008-10-07;0;25,3;18,2;10,8;49,3;2,9;
2008-10-08;0;23,5;16,7;10,1;62,9;3,9;
2008-10-09;0;23,7;17,1;12,3;55,6;3,8;
2008-10-10;0;26,5;19;13,7;66;3,3;
2008-10-11;18,2;23,8;19,5;15,9;85,1;2,7;
2008-10-12;0;28,7;21,8;16,3;74,8;2;
2008-10-13;0;29,8;23,4;20,4;73,9;2,4;
2008-10-14;5,8;22,5;20,2;18,8;84,4;3,1;
2008-10-15;3,6;20,7;19,2;18,5;85,5;2,2;
2008-10-16;7;20,7;18,8;17,7;94,1;2,8;
2008-10-17;35,4;18,2;16,5;15,4;93,5;3,2;
2008-10-18;22;21,7;17,3;14,6;84,6;3,6;
2008-10-19;0;26;18,9;13,1;75,3;2,5;
2008-10-20;0;27,9;21,4;15,9;64;2,5;
2008-10-21;0;30,5;24,1;19,1;65,5;3,3;
2008-10-22;0;25,8;21,2;21,7;82,4;2,4;
2008-10-23;32,8;26;19,7;17;91,3;1,6;
2008-10-24;36,6;30,6;23,4;18,6;83,2;1,3;
2008-10-25;13,6;25,1;21;19,6;90,9;2,6;
2008-10-26;17,2;21,6;19,7;19;91,5;2,5;
2008-10-27;31,6;27,9;21,7;18,5;81,6;1,4;
2008-10-28;0;30;22,1;15,9;75,5;2,7;
2008-10-29;77,2;20,9;18,8;17,8;94,4;2;
2008-10-30;26,2;25,4;20;16,5;76;2,3;
2008-10-31;0;27,1;19,3;12,7;60,1;2,5;
2008-11-01;0;27;19,7;16;77;3,1;
2008-11-02;72,8;23,4;19,3;16,5;89,9;2,1;
2008-11-03;,2;27;21;15,8;81;1,1;
2008-11-04;0;29,3;22,1;15,6;75;1;
2008-11-05;0;28,4;21,9;16,7;79,5;1,5;
2008-11-06;5,2;25,4;20,6;18,4;88,3;1,9;
2008-11-07;13;27,9;20,6;16,4;82,7;1,4;
2008-11-08;0;30,3;23,6;18,6;72,3;2;
2008-11-09;0;27,4;22,7;19,3;81,5;1,6;
2008-11-10;12,2;29,4;22,9;17,1;75,5;2,2;
2008-11-11;0;27,3;21,5;18,9;77;3,7;
2008-11-12;25;24,1;18,7;15,2;81;3,9;
2008-11-13;,6;25,1;19,5;15;68,5;3,3;
2008-11-14;0;28;21,1;14,8;69,2;1,6;
2008-11-15;0;30,1;22,3;13,4;59,3;1;
2008-11-16;0;24,8;19,7;15,6;66;4,4;
2008-11-17;0;26,3;18,6;11,9;66,5;2,5;
2008-11-18;0;28,4;21;14,6;63,8;2,6;
2008-11-19;0;28,2;20,3;14,1;64,5;3,8;
2008-11-20;0;27,2;20,4;13,9;64,8;3,1;
2008-11-21;1,4;21,8;17,7;15,4;80,4;2,8;
2008-11-22;2;29;20,4;14,3;64,8;2,2;
2008-11-23;0;30,7;22,8;16,7;58,3;2,3;
2008-11-24;0;31,4;23,6;16,7;57,6;1,8;
2008-11-25;0;31,6;24,4;18;58,7;1,8;
2008-11-26;0;31,6;24,9;19,7;55,9;2,9;
2008-11-27;0;31,9;24,3;19,2;59,3;2,4;
2008-11-28;0;32,3;25,6;20,9;52,9;2,8;
2008-11-29;0;32,3;25,5;20,1;56,3;2,2;
2008-11-30;0;32,2;24,1;20;69,1;2,3;
2008-12-01;4,6;27,8;22,1;17,8;78,7;2,1;
2008-12-02;0;26,4;20,1;16,9;73,4;2,3;
2008-12-03;2,4;22,3;16,3;12,5;68,9;3,3;
2008-12-04;0;24,3;17,2;10,2;63;2,4;
2008-12-05;0;28;19,8;12,2;51,7;2,1;
2008-12-06;0;31,1;22,3;14,6;52;1,9;
2008-12-07;0;33,7;25;17,9;48,5;2,3;
2008-12-08;0;36,7;26,8;17,2;48;1;
2008-12-09;0;35,7;24,3;18,6;68;1,4;
2008-12-10;30;27,1;22,1;18,7;86,1;1,8;
2008-12-11;1,2;28,4;22,5;18,2;75,6;3,3;
2008-12-12;0;30,3;23,2;17,2;64,4;3,9;
2008-12-13;0;29,7;23,6;19,5;62,9;2,2;
2008-12-14;0;23,9;19,4;19;84,8;1,7;
2008-12-15;13,8;27,6;20,8;16,6;77,5;1,5;
2008-12-16;0;28,7;21,4;16,7;74,8;2,4;
2008-12-17;,6;29,2;22,4;17;66,5;2;
2008-12-18;0;31,3;24,1;18,4;61,8;1,8;
2008-12-19;0;32,7;24,9;18,6;54;1,9;
2008-12-20;0;32,9;25,2;18,3;56,8;1,5;
2008-12-21;0;33,9;26;19,2;59,5;1,5;
2008-12-22;0;34,9;27,7;21;50,8;2,2;
2008-12-23;0;33,9;26,2;22,7;62,2;2,9;
2008-12-24;,2;27,7;22,4;19,7;81,1;2,2;
2008-12-25;2,6;29,5;22,4;16,4;71,2;2,4;
2008-12-26;0;30,8;24,2;17,4;42,8;3,5;
2008-12-27;0;31,5;24,2;18,1;47,6;2,5;
2008-12-28;0;34,2;25,9;20,4;53,3;2,6;
2008-12-29;0;33;25,5;19,2;63;2,4;
2008-12-30;0;32,3;24,4;17,5;60,8;2,7;
2008-12-31;0;34,5;26;18,5;55,4;2,1;
2009-01-01;0;32;24,5;19,5;66,3;2,7;
2009-01-02;16;24,3;20,4;17,7;88,1;2,4;
2009-01-03;41,8;19,5;17,4;15,7;85,3;4,8;
2009-01-04;0;22,2;16,8;13,3;72,2;5,2;
2009-01-05;0;26,5;19,4;12,5;63,3;2,3;
2009-01-06;0;29,2;21,6;15,5;61,6;1,2;
2009-01-07;0;31,4;23,6;17;54,8;1,2;
2009-01-08;0;33,1;24,7;17,3;55,8;1,6;
2009-01-09;0;33,2;22,5;18;76,4;2,8;
2009-01-10;14,2;26,2;21,7;18,8;83;2,4;
2009-01-11;1,8;30,3;21,8;17,9;80,1;1,7;
2009-01-12;22,8;32,2;24,5;16;71,8;1;
2009-01-13;10,2;26,3;20,1;18,5;90,3;2,2;
2009-01-14;8,4;30,1;23,7;17,8;79,8;1,4;
2009-01-15;0;30,2;24,4;18,5;75,9;2,3;
2009-01-16;11;27,9;21,3;19,2;89,6;1,3;
2009-01-17;14,4;27,6;22,2;18;82,1;1,2;
2009-01-18;0;31,9;23,9;17,8;76,2;1,2;
2009-01-19;3,4;25,6;20,7;18,8;88,8;2,2;
2009-01-20;5,2;23,8;19,1;15,5;76,7;3,6;
2009-01-21;0;28,6;21,3;15;72,9;2,8;
2009-01-22;0;29;23,1;18;62,8;2,7;
2009-01-23;0;28,7;22,4;16;62,5;2,5;
2009-01-24;0;29,6;23,4;17,5;60,4;2,5;
2009-01-25;0;31,3;25,1;20,4;62,7;2,2;
2009-01-26;0;31,9;25,1;20,5;71,1;1,6;
2009-01-27;0;32,1;25,6;21,2;70,9;2,2;
2009-01-28;0;31,3;24,1;20,9;77,3;2,3;
2009-01-29;7,2;28;22,5;18,7;82,7;1,8;
2009-01-30;0;29,5;23,9;19,5;69;2,6;
2009-01-31;0;29,6;23,5;16,8;64;2;
2009-02-01;0;31,7;24;15,1;60,1;1,1;
2009-02-02;0;33,4;23,6;19,7;66,1;2,1;
2009-02-03;0;28,3;23,3;20,1;77,6;2,5;
2009-02-04;2,8;30,4;23,8;19,3;78,4;2,1;
2009-02-05;0;32,3;24,9;18;65;2,3;
2009-02-06;11;26,3;22;20;83,5;1,1;
2009-02-07;1;30,9;23,3;16,6;76;1,1;
2009-02-08;0;32,8;26;20;65,2;1,8;
2009-02-09;0;30,7;25,3;21,7;61,9;2,8;
2009-02-10;0;31,5;24,8;20,9;78,3;1,4;
2009-02-11;23,8;26,2;23;21,5;86,9;1,8;
2009-02-12;28,4;27,6;21,6;16,7;76,5;2,1;
2009-02-13;0;29,9;21,9;16;69,9;2,1;
2009-02-14;0;30,1;23,6;18,6;68,1;1,4;
2009-02-15;0;30;23,7;17,7;65,5;1,6;
2009-02-16;0;29,4;24,5;21,5;72;1,9;
2009-02-17;,8;31,1;24,6;18,4;75,9;1,5;
2009-02-18;0;30,7;24,5;21,6;80,9;1,6;
2009-02-19;11,4;32,6;25,7;21,7;78,2;1,7;
2009-02-20;,2;33,6;26,3;21,9;75,3;1,4;
2009-02-21;,6;32,3;24,1;21,5;77,8;2,5;
2009-02-22;19;32,1;24,7;19,5;78,1;1,6;
2009-02-23;,8;28,1;23,5;20,8;82,9;1,2;
2009-02-24;8,8;23,7;21,3;19,8;88,6;2,9;
2009-02-25;9,4;26,7;21,5;18,1;81,4;2,5;
2009-02-26;0;24,5;21,2;20,1;88,4;2,1;
2009-02-27;2,2;28,9;22,9;19;83,7;1,9;
2009-02-28;1,2;30,9;23,8;18,4;79,9;1,8;
2009-03-01;0;32,9;25,9;20,6;77,9;1,7;
2009-03-02;0;34,1;25,1;20,6;77,9;2,5;
2009-03-03;3;33,9;25,7;19,2;73,8;1,2;
2009-03-04;0;35,1;28,2;21,6;61,2;1,6;
2009-03-05;0;27,2;23,3;20,4;82,5;1,3;
2009-03-06;,2;28,5;22;17,6;76,1;1,9;
2009-03-07;0;32,8;24,1;17,4;66;2,3;
2009-03-08;0;29,8;23,7;18;71;1,6;
2009-03-09;0;28;21,7;15,2;74;1,7;
2009-03-10;0;29,6;23;18,6;73,9;2,5;
2009-03-11;0;29,3;23,9;20,4;75,8;1,5;
2009-03-12;4,4;28,3;22,2;18;84,9;1;
