Nome: QUARAI
Codigo Estacao: A831
Latitude: -30.3686111
Longitude: -56.43722221
Altitude: 113.05
Situacao: Operante
Data Inicial: 2007-10-16
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2008-01-13;0;33,4;24,6;15,9;59,3;4,3;
2008-01-14;0;36,9;28,2;20,6;59,1;3,6;
2008-01-15;1,8;37,7;30;23,3;55,5;2,4;
2008-01-16;0;32,1;26,1;25,4;72,9;4,3;
2008-01-17;15,4;30,7;24,6;19,1;66,4;3;
2008-01-18;0;27,4;21,2;19,8;86,6;3,3;
2008-01-19;16,6;28,3;21,9;15,6;72,7;3,2;
2008-01-20;0;27,6;20,7;12,8;55,8;4,5;
2008-01-21;0;29,6;22,2;13,7;46;5,3;
2008-01-22;0;31,2;22,9;13,9;58,5;4,2;
2008-01-23;0;30,4;24,7;19,5;54,8;4,8;
2008-01-24;0;33,2;25,9;18,3;56,3;4;
2008-01-25;0;34,2;26,8;18,9;55,2;3,5;
2008-01-26;0;32;25,9;19,2;55,6;5,2;
2008-01-27;0;32,7;26,2;21;51,7;5,7;
2008-01-28;0;33,1;25,4;21,1;60;3,8;
2008-01-29;2;28,3;23,5;21,2;78;1,5;
2008-01-30;2;29,9;23,4;18,1;75,7;2,4;
2008-01-31;0;27,5;23;20,2;74,3;3,7;
2008-02-01;0;28,9;22,5;18,2;73,7;3,7;
2008-02-02;0;31,9;24,2;17,4;64;3,1;
2008-02-03;0;29;23,6;18,9;52,5;3,8;
2008-02-04;0;31,8;21,7;10,2;51,5;1,5;
2008-02-05;0;34,7;25,1;13,9;50,8;1,3;
2008-02-06;0;37,2;27,8;19,2;46,3;3,1;
2008-02-07;0;37,8;28,6;21,2;46,5;3,7;
2008-02-08;0;37,8;28,4;20,2;49,9;3,5;
2008-02-09;20,8;30,4;25;21,6;75,9;3,2;
2008-02-10;0;30,8;23,9;18,1;61,3;3,1;
2008-02-11;,6;27,4;22;18,1;63,7;3,9;
2008-02-12;0;28,9;21,9;15,9;66,5;2,6;
2008-02-13;0;31,6;22,5;14,2;63,5;1,6;
2008-02-14;0;33,7;25;16,2;55,7;2,1;
2008-02-15;,4;32,6;25,8;20,5;60,4;3,2;
2008-02-16;,2;35;26,3;19,5;65,2;1,5;
2008-02-17;1;36,1;27,8;20;60,5;3;
2008-02-18;0;33,2;26,8;19,6;57,3;3,3;
2008-02-19;0;32,4;26,1;20,8;57;3;
2008-02-20;0;35,4;26,7;19,6;56,5;2,9;
2008-02-21;0;34,7;null;17,7;54,3;1,9;
2008-02-22;null;32,7;26,9;20,8;44,4;2,6;
2008-02-23;0;35,6;27;17,2;49,6;3,8;
2008-02-24;0;35,1;26,6;17,9;47,9;3,9;
2008-02-25;0;35,9;27;18;54;3,2;
2008-02-26;0;35,1;27,2;21,5;60,3;3,3;
2008-02-27;0;29;24,2;21,6;81,1;2,5;
2008-02-28;69,6;24,6;22,6;20,5;89,5;2,7;
2008-02-29;12,2;29,7;23;20,3;84,3;1,7;
2008-03-01;13,6;26,4;21,9;19,5;87,1;2,3;
2008-03-02;6;26,8;22,6;20;85,5;1,7;
2008-03-03;11,6;26,2;22,7;20,6;81,6;4,5;
2008-03-04;0;26,7;22,4;20,2;78,9;4,5;
2008-03-05;0;28,5;22,3;18,1;72,8;3,1;
2008-03-06;0;29,4;22,4;15,1;67,3;2,6;
2008-03-07;0;30,4;22,8;16,6;67,4;1,3;
2008-03-08;0;33,1;24,2;16,3;62,5;2,1;
2008-03-09;0;34,1;26,3;19,5;60,7;2,8;
2008-03-10;0;29;24,2;20,5;74,8;3,8;
2008-03-11;0;27,4;21,8;16,6;66,1;4,1;
2008-03-12;0;27;21;15,5;60,2;2,8;
2008-03-13;0;27,8;20,1;13,3;65,3;2,5;
2008-03-14;0;27,5;20,2;13,6;66,6;2,5;
2008-03-15;0;28,7;21,1;14,5;67,2;3,9;
2008-03-16;0;31,2;23,5;15,9;62,8;3,6;
2008-03-17;0;32,6;24,8;15,5;57,1;2,6;
2008-03-18;0;33;25,4;18,9;55,7;2,5;
2008-03-19;0;33,4;24,6;15,8;64;3;
2008-03-20;0;34,4;26,8;20,2;63,1;1,8;
2008-03-21;0;33,9;25,5;18,4;66,3;2,3;
2008-03-22;0;31,7;25,1;19,4;63,2;4,1;
2008-03-23;0;29;22,5;17,6;63,7;3,4;
2008-03-24;0;30,4;22,7;15,4;64,9;2,6;
2008-03-25;0;31,2;22,4;13,6;62,2;3;
2008-03-26;0;35,8;24,7;15;61,1;1,7;
2008-03-27;,2;27,1;22,7;21;73,4;2,7;
2008-03-28;29,2;28,8;22,6;18,5;74,5;3,6;
2008-03-29;0;27,7;21,5;16,4;72,5;4,5;
2008-03-30;0;27,9;21,6;15;66,6;4,8;
2008-03-31;0;28,4;21,9;17;71,3;2,5;
2008-04-01;0;27,9;22,3;16,5;75,3;2,5;
2008-04-02;0;25,6;19,3;13,3;70,5;2,6;
2008-04-03;0;24,5;16,4;9,4;68,5;1,6;
2008-04-04;0;26,1;15,3;4,9;64,9;1,2;
2008-04-05;0;28,4;18,1;8,7;65,5;1;
2008-04-06;0;29,8;19,8;9,6;63,4;1,4;
2008-04-07;0;31,4;20,1;10;61;1,3;
2008-04-08;0;32,2;20,6;10,1;60,7;1,4;
2008-04-09;0;30,3;20,6;12,8;66,4;2,1;
2008-04-10;5,8;27,1;20,9;17,3;81,2;2,2;
2008-04-11;0;30,7;21;13,8;80,7;1,9;
2008-04-12;22,2;23;19,5;17,2;81,7;3,6;
2008-04-13;0;21,5;17,3;15,5;65,3;5,2;
2008-04-14;0;17,3;11,6;6,4;61;4;
2008-04-15;0;18,9;9,5;1,2;65,9;1,3;
2008-04-16;0;23,1;12;2,3;63,3;1,4;
2008-04-17;0;26,9;14,7;4,9;65;,9;
2008-04-18;0;28,5;16,9;6,9;65,8;1,6;
2008-04-19;0;28,9;21,1;13,3;70,7;1,5;
2008-04-20;1,2;29,4;22;16;60,4;2,5;
2008-04-21;0;26,9;19,9;13,2;70;4;
2008-04-22;0;27,4;19,9;14,1;77,6;2;
2008-04-23;0;28,4;19,3;11,2;75,2;1,1;
2008-04-24;0;29,2;18,7;9,2;69;1,3;
2008-04-25;0;30,2;21,3;13,8;68;2,1;
2008-04-26;14,2;22,7;18,1;16,4;88,4;3,3;
2008-04-27;2;24,9;17,9;12,1;86,2;2,2;
2008-04-28;46;25;19,6;15,4;91;3,6;
2008-04-29;25,8;21,6;13,7;10,5;59,3;5,2;
2008-04-30;0;17,6;9,2;1,4;70,2;2;
2008-05-01;0;13,7;11,3;6,3;78,8;2,4;
2008-05-02;8,2;15,7;13,1;10,9;88;4,1;
2008-05-03;1;19,2;15,4;11,2;80,6;4,2;
2008-05-04;,2;21,2;14,5;9,7;78,8;2,1;
2008-05-05;0;21,1;13,6;7;76,5;1,3;
2008-05-06;0;21,9;12,6;4,3;74,5;1,3;
2008-05-07;0;23;13,7;5,7;73,6;,9;
2008-05-08;0;20,4;12,8;8,3;83,8;2;
2008-05-09;0;19,2;10,8;3,9;71,8;2,4;
2008-05-10;0;19,9;10,8;3,9;75,1;2,2;
2008-05-11;,2;21,4;13,4;7,8;81;2,3;
2008-05-12;0;22;14;8,7;81,5;2,1;
2008-05-13;0;19,2;13,2;9,1;87,4;1,7;
2008-05-14;,2;20,5;11;4,5;84,7;,7;
2008-05-15;,2;23,5;13,5;4;78,6;1,1;
2008-05-16;0;25,1;14,4;5,7;73,5;1,2;
2008-05-17;0;25,1;16,6;9,2;69,5;2,7;
2008-05-18;0;26,6;19,5;11,2;69,3;3,7;
2008-05-19;0;30,4;24,1;19,1;71,4;4,7;
2008-05-20;0;31,6;26,2;22,6;68,4;4,9;
2008-05-21;null;null;null;null;66,1;null;
2008-05-22;0;31,3;25,7;21,1;68,8;3;
2008-05-23;0;29,1;25;21,8;60,5;5;
2008-05-24;7,6;24,9;17,2;15,7;76,8;5,1;
2008-05-25;0;17,2;12,7;9,5;73,5;1,5;
2008-05-26;0;18,9;12;4,8;83;2,1;
2008-05-27;,2;18,4;15,8;8,5;82,3;3,1;
2008-05-28;37,2;17,4;14,8;14,5;92,8;4,1;
2008-05-29;17,6;11,7;7,6;5,2;71,9;5,3;
2008-05-30;null;11,4;null;-1,8;73,2;1,6;
2008-05-31;0;11,2;4,8;-1;81,2;2;
2008-06-01;,2;16,5;7,6;1,3;79,8;2,3;
2008-06-02;0;17,4;9,6;4,2;87,9;3,3;
2008-06-03;21,2;18,5;14,3;7,5;84,8;4,9;
2008-06-04;,2;18,6;14,6;12,3;85,9;3,4;
2008-06-05;0;18,6;15;11,8;93,5;,8;
2008-06-06;1;21,2;15,6;11;75,5;1,8;
2008-06-07;0;15,3;11,3;7,4;83,9;2,8;
2008-06-08;,4;15,7;14;11,2;95,1;2,5;
2008-06-09;46;14,9;12,6;13,8;90,1;4,7;
2008-06-10;,2;12,7;7,3;2,5;77,8;2,4;
2008-06-11;0;17;8;,8;75,5;1,2;
2008-06-12;0;19,4;9;2,2;79;,8;
2008-06-13;0;19,8;9,1;,8;78,5;1;
2008-06-14;0;18,7;10,3;3,4;71,8;2,8;
2008-06-15;,2;12;7,6;2,6;60,7;4,8;
2008-06-16;null;13,1;null;-2,4;69,8;1,8;
2008-06-17;0;16;6,8;-1,7;70,2;1,8;
2008-06-18;0;17,5;8,2;,2;73,2;2,3;
2008-06-19;9,2;13,2;11,2;4;84,3;4;
2008-06-20;5,2;11,7;9,7;8,2;84,6;6,2;
2008-06-21;,2;11,2;8,9;7,6;87,9;4,4;
2008-06-22;0;13,2;9,6;8,1;82,2;2,1;
2008-06-23;0;12,2;6,8;,9;88,1;2,1;
2008-06-24;0;16,1;9,8;3,8;85,4;3,4;
2008-06-25;,2;18,2;11,8;5,7;86;3,2;
2008-06-26;12,4;15,9;14,1;10,9;94,3;1,5;
2008-06-27;9,2;15,6;14,5;13,2;94,5;1,7;
2008-06-28;0;16,7;14,8;13,8;91,3;2,1;
2008-06-29;0;17,4;14,9;13,5;89,7;1,1;
2008-06-30;0;19,2;15,3;13;88,1;1,8;
2008-07-01;,2;19,9;14;10,5;90,1;2,1;
2008-07-02;0;16,9;14,5;11,1;90,8;2,7;
2008-07-03;16,2;16,9;14,6;13,3;91,9;3,9;
2008-07-04;0;21,3;16,3;13,6;89,3;3,9;
2008-07-05;0;26,6;19,5;14;77;4,8;
2008-07-06;0;25,6;20,4;17;68,4;4,8;
2008-07-07;2,6;21,8;17,8;16,8;84,7;3,7;
2008-07-08;20,4;18,2;15;11,8;88;1,9;
2008-07-09;,2;18,7;14,3;9,4;90,7;2,7;
2008-07-10;0;21,9;16,9;14;87,8;3,8;
2008-07-11;0;25,5;19;14,8;82,9;3,7;
2008-07-12;0;24,1;18,8;15,5;66,8;5,1;
2008-07-13;0;24,9;19,9;16,3;68,7;4,6;
2008-07-14;0;27,8;20,4;14,9;73,4;2,4;
2008-07-15;0;27,6;20,9;14;68,3;3,3;
2008-07-16;0;25,9;19,7;14,3;60,7;5,3;
2008-07-17;0;26,2;20,6;15,9;58,1;6,6;
2008-07-18;0;20,6;16,9;13,7;67,5;3,7;
2008-07-19;0;16;14;13,5;65;4,4;
2008-07-20;,6;17,2;13,9;12,2;76,6;6;
2008-07-21;2;22,1;16;12,9;89,8;4,4;
2008-07-22;33,2;17,8;13,2;11,8;90,2;5,3;
2008-07-23;,2;14,9;12,4;10,4;84,5;1,5;
2008-07-24;0;15,4;12,1;10,7;78;3,6;
2008-07-25;0;16;9;2,2;78,7;1,7;
2008-07-26;0;15,8;10,1;3,2;79,6;2,7;
2008-07-27;19,2;14,9;13,5;6,9;91,3;2;
2008-07-28;8,6;14,4;13,3;11,1;94,7;3;
2008-07-29;8,6;17;15,4;12,2;95;2,5;
2008-07-30;26,8;18;15,2;13,7;87,8;2,3;
2008-07-31;,2;19,2;13,2;7,8;84,1;1,5;
2008-08-01;0;18;12,4;6,8;85,5;2,7;
2008-08-02;7,6;18,4;13,8;9,2;86,1;3,5;
2008-08-03;0;13,8;10;6;76,4;3,3;
2008-08-04;0;18,6;10,5;3,1;77,8;2,8;
2008-08-05;,2;16,3;11,8;8,2;71,3;2,9;
2008-08-06;0;23;12,1;3,2;65,9;1,7;
2008-08-07;0;21,8;12,1;4,6;71,9;1,8;
2008-08-08;0;17,1;10,4;4;61,9;3,2;
2008-08-09;0;20,6;11;2,5;62,1;3,1;
2008-08-10;0;22,6;14,1;6,2;78,6;3,4;
2008-08-11;0;25,8;19,4;10,4;75,7;4,8;
2008-08-12;31,6;22,7;14,6;12,4;71,1;6,1;
2008-08-13;0;18,1;9,1;1,9;78,5;2,4;
2008-08-14;,2;17,7;12;5,7;88,5;3,5;
2008-08-15;0;18,9;15,8;10,1;91,5;2,1;
2008-08-16;,2;27,2;20,3;13;80,6;4,8;
2008-08-17;16,4;23,7;15,6;12,5;69,4;4,5;
2008-08-18;0;13,5;10,8;7,1;79,4;4,5;
2008-08-19;0;15,8;14;9,7;87,8;4,3;
2008-08-20;2,2;17,7;16,3;13,4;94,4;1,4;
2008-08-21;5,4;18,5;14,9;12;79,5;3;
2008-08-22;0;16,5;10,5;5,1;72,9;3,1;
2008-08-23;0;16,7;9,9;3;68,8;4,5;
2008-08-24;2,6;18,4;13,8;9,4;81,4;2,6;
2008-08-25;,2;22,4;12,8;5,8;77,9;2,4;
2008-08-26;0;25,9;16;7,8;69,9;4,6;
2008-08-27;0;30,8;21,3;12,7;63,3;5,3;
2008-08-28;8,4;25,6;16,5;14,7;80,3;5,5;
2008-08-29;10,4;17,5;11;4,8;75,3;2;
2008-08-30;0;19,6;10,8;2,7;69,9;1,5;
2008-08-31;0;21;13,6;6,1;65,3;2,9;
2008-09-01;0;26,1;18,4;12,1;66;3,8;
2008-09-02;0;29,7;23,2;17,4;57,8;7;
2008-09-03;0;25,3;17,9;14,5;67,8;6,5;
2008-09-04;0;13,1;10,4;8,8;69;5,4;
2008-09-05;4;10,4;7;5,7;81,9;3,4;
2008-09-06;12,4;8,6;5,9;4,1;85,5;4,5;
2008-09-07;2,2;13,7;7,7;3,4;82,9;2,8;
2008-09-08;0;18,3;10,2;3,2;80,3;2,5;
2008-09-09;0;22,5;14,3;7,1;75,2;2,7;
2008-09-10;,2;23,4;15,6;9,5;86,3;2,5;
2008-09-11;36,2;17,6;16,1;13,8;88,4;3,7;
2008-09-12;2,6;16,8;13,9;11,8;74,5;4;
2008-09-13;0;16,8;9,8;1,5;64,1;1,9;
2008-09-14;0;18,6;10,1;2;68,4;2;
2008-09-15;0;17,2;10,4;2,8;76,1;2;
2008-09-16;,2;18;10,8;4,2;75,9;2,4;
2008-09-17;0;20,5;13,3;6,9;71,2;4,4;
2008-09-18;0;23;15,3;7,9;65,3;5;
2008-09-19;0;23,7;16,7;9,4;66,6;4,3;
2008-09-20;0;19,6;15,4;11,8;75,5;2,8;
2008-09-21;0;17,7;12,6;6,5;72,3;4,5;
2008-09-22;0;21,5;15,8;10,6;73,5;2,9;
2008-09-23;0;22,5;15,4;8,2;70,9;3,8;
2008-09-24;0;24;15,9;9,1;69,7;3,6;
2008-09-25;0;26,4;18,3;11,5;68;3;
2008-09-26;0;27;18,6;12,2;69;3,4;
2008-09-27;0;26,3;19,3;12,4;66,4;4,3;
2008-09-28;0;27,6;20,6;14,1;67,1;4,5;
2008-09-29;3,4;23,5;18,2;16,7;83,7;3,6;
2008-09-30;36,8;23,7;18,8;16;83,2;2,7;
2008-10-01;0;25,2;19,1;13,6;81,3;1,9;
2008-10-02;0;20,8;17,4;14,8;72;4,7;
2008-10-03;0;25,4;16,4;7,1;72,5;2,3;
2008-10-04;0;22,1;17,6;13,4;70,2;4;
2008-10-05;0;20,1;14,4;8,8;60,7;2;
2008-10-06;0;23;13,5;4,9;62,5;1,6;
2008-10-07;0;22,9;14,8;7,2;59,8;3,4;
2008-10-08;0;19,6;12,3;4,6;58,9;5,1;
2008-10-09;0;25,7;17;8,5;64,9;4,5;
2008-10-10;0;27,2;19,7;10,8;62,1;3,6;
2008-10-11;0;29,8;23,2;16,7;67,1;2,7;
2008-10-12;0;28,1;22,5;19,1;80,3;4;
2008-10-13;67,8;23,8;19,3;16,7;90,8;5,2;
2008-10-14;32;22,7;19,6;17,7;90,1;3,5;
2008-10-15;7,8;20,9;19,4;18,2;88,8;4,3;
2008-10-16;0;20,5;17,7;14,9;77,3;5,2;
2008-10-17;0;21,5;17;13,4;76,9;4;
2008-10-18;0;23;16,8;11;72,8;3,2;
2008-10-19;0;25,4;18,4;11,4;73,5;2,9;
2008-10-20;0;30;22,7;16,5;68,9;3,9;
2008-10-21;0;32,9;25,5;20;67,8;5,6;
2008-10-22;35,4;28,2;20,6;18,2;83,8;3,9;
2008-10-23;0;24,6;20,1;16,6;83;3,7;
2008-10-24;0;25,5;21,6;18;81,4;3;
2008-10-25;30,8;22,5;19,4;18,8;89,8;5,6;
2008-10-26;33,4;24,7;20,9;17,5;87,9;4;
2008-10-27;,8;24,9;19,1;13,3;77;3,5;
2008-10-28;0;26,9;20,2;14,9;76,3;4,8;
2008-10-29;5,6;26,9;20,9;17,7;79,8;3,5;
2008-10-30;0;23,8;18;11,3;63,3;2,4;
2008-10-31;0;24,6;17,7;10,4;67;2,3;
2008-11-01;0;19,8;17,2;13,5;82,4;2,5;
2008-11-02;,8;26;20,2;14,2;74,3;2,5;
2008-11-03;0;28,2;21,3;15,2;71,3;2,3;
2008-11-04;0;29,3;22,6;15,7;69,3;1,9;
2008-11-05;0;31,9;24,5;16,2;67,1;1,6;
2008-11-06;2;29;22,9;18,5;74,4;4;
2008-11-07;0;30,3;22,8;15,8;69,6;2,4;
2008-11-08;0;32,2;24,2;17,4;70,3;2,2;
2008-11-09;0;32,2;26,1;20,4;64,3;3,3;
2008-11-10;0;28,8;22,9;16,3;66,1;4;
2008-11-11;0;26,6;22;17,9;68,6;5,2;
2008-11-12;0;28,4;21,6;15;66,3;4,4;
2008-11-13;0;28,5;21,6;13,6;60,8;4,3;
2008-11-14;0;29,6;22,2;14,2;60,9;2,7;
2008-11-15;0;30,7;21,6;13,9;60,5;3,7;
2008-11-16;0;22,7;16,4;10,5;49,5;5,1;
2008-11-17;0;26,3;17,7;7,6;56,3;2,7;
2008-11-18;0;28,4;19,8;9,5;53,8;3,1;
2008-11-19;0;27,5;20,7;13,1;49,1;4,6;
2008-11-20;0;28,2;20,1;11,1;57,5;4,8;
2008-11-21;0;29,6;21,5;13,3;60,3;5,1;
2008-11-22;0;30,5;23,4;14,6;53;4,8;
2008-11-23;0;34;25,7;16,6;50,9;4;
2008-11-24;0;35,2;27,7;18,7;47,7;3,3;
2008-11-25;0;36,8;28,7;20,6;48,1;2,5;
2008-11-26;0;36,1;26,5;20,3;61,3;2,7;
2008-11-27;,6;34,5;26,5;21,9;61,3;3,1;
2008-11-28;0;36,4;28,9;22,1;52,6;3,8;
2008-11-29;0;33,6;27,2;23,9;60,3;2,4;
2008-11-30;7,8;31,7;25,4;20,9;72,9;3,3;
2008-12-01;0;28,6;23;18,5;64,8;5,1;
2008-12-02;1,2;24,5;19,8;17,7;73,9;4,4;
2008-12-03;1,6;23,1;17,4;10,2;62,1;3,5;
2008-12-04;0;26,8;18,9;10,5;62,4;2,3;
2008-12-05;0;27,5;20,4;12,4;56;2,9;
2008-12-06;0;30,3;21,8;11,8;51,7;2,8;
2008-12-07;0;35,4;24,3;13;52;2;
2008-12-08;0;38,6;27,8;16,1;46,6;1,5;
2008-12-09;0;30,2;25,2;22,2;63,3;2,3;
2008-12-10;1,6;31,3;24,2;19,3;70,7;3;
2008-12-11;0;30,8;24,1;18;61,8;5,1;
2008-12-12;0;31;23,2;16;58,9;5,2;
2008-12-13;0;34,9;25,1;17,1;54,8;2,7;
2008-12-14;11,6;31,9;25,4;18,1;58,1;3,1;
2008-12-15;,2;31;24,3;17,5;61,2;2,9;
2008-12-16;0;32,3;25,3;17,8;55,9;3,7;
2008-12-17;0;34,4;26,1;17,6;52,9;3,4;
2008-12-18;0;34,4;26,8;18,9;46,4;3,6;
2008-12-19;0;35,5;26,6;17,6;47,3;3,2;
2008-12-20;0;37,8;29;19,7;45,6;3;
2008-12-21;0;39,3;29,9;23,4;51,1;3,5;
2008-12-22;5,6;26,4;23,8;22;82;3,6;
2008-12-23;7,4;26,1;22,8;20,8;85,9;3;
2008-12-24;15,6;30,7;25,1;20,9;75,3;2,1;
2008-12-25;0;33,8;26,3;19,2;61,8;2,5;
2008-12-26;0;33,4;25,9;17,9;53,7;3,4;
2008-12-27;0;34;27;19,9;50;3;
2008-12-28;0;37,9;28,9;20,3;43,8;4;
2008-12-29;0;31,5;26,2;19,7;45,2;3,8;
2008-12-30;0;29,9;21,4;12,5;43,2;3,5;
2008-12-31;0;34,2;24,3;14,2;45;2,7;
2009-01-01;0;32,1;25,7;18,5;47,8;5,6;
2009-01-02;0;28,2;22,7;17,5;59,8;6;
2009-01-03;9,2;27,5;21,3;16,8;62,1;4,1;
2009-01-04;1;31,3;21,7;13,2;54;2,9;
2009-01-05;0;32;23,7;13,6;44,2;2,5;
2009-01-06;0;34,7;25;13;39,5;2,6;
2009-01-07;0;37;27,1;16,6;44,1;2,3;
2009-01-08;0;23,8;21,6;19,6;77,8;2,1;
2009-01-09;1,2;31,6;23,7;17,6;66,1;3,9;
2009-01-10;0;30,1;23,9;17,7;64,1;4,5;
2009-01-11;0;33,1;24,7;17,1;62,1;2,6;
2009-01-12;0;35,2;27,1;19;52,6;2,6;
2009-01-13;0;31,6;25,2;19,7;67,7;3;
2009-01-14;0;35,5;28,2;23;57,1;3,9;
2009-01-15;0;34,5;26,2;18,1;53;2,9;
2009-01-16;0;34,8;26,9;18,7;47,7;2,4;
